metric,population,perm_id,perm_stat,matched_regions,obs_stat
TajimaD,Wild,3422,-1.3558275,408,0.83857275
TajimaD,Wild,3423,-1.42738,408,0.83857275
TajimaD,Wild,3424,-1.348255,408,0.83857275
TajimaD,Wild,3425,-1.33356,408,0.83857275
TajimaD,Wild,3426,-1.409105,408,0.83857275
TajimaD,Wild,3427,-1.32683,408,0.83857275
TajimaD,Wild,3428,-1.31112,408,0.83857275
TajimaD,Wild,3429,-1.320305,408,0.83857275
TajimaD,Wild,3430,-1.40888,408,0.83857275
TajimaD,Wild,3431,-1.3145,408,0.83857275
TajimaD,Wild,3432,-1.4019225,408,0.83857275
TajimaD,Wild,3433,-1.358665,408,0.83857275
TajimaD,Wild,3434,-1.4066775,408,0.83857275
TajimaD,Wild,3435,-1.37543875,408,0.83857275
TajimaD,Wild,3436,-1.34774,408,0.83857275
TajimaD,Wild,3437,-1.38621,408,0.83857275
TajimaD,Wild,3438,-1.417325,408,0.83857275
TajimaD,Wild,3439,-1.3358,408,0.83857275
TajimaD,Wild,3440,-1.29916,408,0.83857275
TajimaD,Wild,3441,-1.3701,408,0.83857275
TajimaD,Wild,3442,-1.38632,408,0.83857275
TajimaD,Wild,3443,-1.2899025,408,0.83857275
TajimaD,Wild,3444,-1.2834775,408,0.83857275
TajimaD,Wild,3445,-1.3498275,408,0.83857275
TajimaD,Wild,3446,-1.31891,408,0.83857275
TajimaD,Wild,3447,-1.31639,408,0.83857275
TajimaD,Wild,3448,-1.3753575,408,0.83857275
TajimaD,Wild,3449,-1.3714375,408,0.83857275
TajimaD,Wild,3450,-1.3897475,408,0.83857275
TajimaD,Wild,3451,-1.3790525,408,0.83857275
TajimaD,Wild,3452,-1.4128925,408,0.83857275
TajimaD,Wild,3453,-1.3468425,408,0.83857275
TajimaD,Wild,3454,-1.4052475,408,0.83857275
TajimaD,Wild,3455,-1.4054675,408,0.83857275
TajimaD,Wild,3456,-1.41863,408,0.83857275
TajimaD,Wild,3457,-1.376615,408,0.83857275
TajimaD,Wild,3458,-1.3596975,408,0.83857275
TajimaD,Wild,3459,-1.42162,408,0.83857275
TajimaD,Wild,3460,-1.395895,408,0.83857275
TajimaD,Wild,3461,-1.34588,408,0.83857275
TajimaD,Wild,3462,-1.30665,408,0.83857275
TajimaD,Wild,3463,-1.3211,408,0.83857275
TajimaD,Wild,3464,-1.39825,408,0.83857275
TajimaD,Wild,3465,-1.426975,408,0.83857275
TajimaD,Wild,3466,-1.37217,408,0.83857275
TajimaD,Wild,3467,-1.45622,408,0.83857275
TajimaD,Wild,3468,-1.3834975,408,0.83857275
TajimaD,Wild,3469,-1.395935,408,0.83857275
TajimaD,Wild,3470,-1.4326025,408,0.83857275
TajimaD,Wild,3471,-1.36577,408,0.83857275
TajimaD,Wild,3472,-1.3676775,408,0.83857275
TajimaD,Wild,3473,-1.336295,408,0.83857275
TajimaD,Wild,3474,-1.4143825,408,0.83857275
TajimaD,Wild,3475,-1.43858,408,0.83857275
TajimaD,Wild,3476,-1.28732,408,0.83857275
TajimaD,Wild,3477,-1.3154,408,0.83857275
TajimaD,Wild,3478,-1.35635,408,0.83857275
TajimaD,Wild,3479,-1.427705,408,0.83857275
TajimaD,Wild,3480,-1.249545,408,0.83857275
TajimaD,Wild,3481,-1.36665,408,0.83857275
TajimaD,Wild,3482,-1.3307,408,0.83857275
TajimaD,Wild,3483,-1.391005,408,0.83857275
TajimaD,Wild,3484,-1.44109,408,0.83857275
TajimaD,Wild,3485,-1.318985,408,0.83857275
TajimaD,Wild,3486,-1.368905,408,0.83857275
TajimaD,Wild,3487,-1.362465,408,0.83857275
TajimaD,Wild,3488,-1.3792675,408,0.83857275
TajimaD,Wild,3489,-1.30514,408,0.83857275
TajimaD,Wild,3490,-1.38323,408,0.83857275
TajimaD,Wild,3491,-1.39044,408,0.83857275
TajimaD,Wild,3492,-1.366815,408,0.83857275
TajimaD,Wild,3493,-1.3876025,408,0.83857275
TajimaD,Wild,3494,-1.3584375,408,0.83857275
TajimaD,Wild,3495,-1.4100775,408,0.83857275
TajimaD,Wild,3496,-1.38361925,408,0.83857275
TajimaD,Wild,3497,-1.37171,408,0.83857275
TajimaD,Wild,3498,-1.42545,408,0.83857275
TajimaD,Wild,3499,-1.4158025,408,0.83857275
TajimaD,Wild,3500,-1.3624675,408,0.83857275
TajimaD,Wild,3501,-1.4434775,408,0.83857275
TajimaD,Wild,3502,-1.358105,408,0.83857275
TajimaD,Wild,3503,-1.418845,408,0.83857275
TajimaD,Wild,3504,-1.32708025,408,0.83857275
TajimaD,Wild,3505,-1.355095,408,0.83857275
TajimaD,Wild,3506,-1.414455,408,0.83857275
TajimaD,Wild,3507,-1.38021,408,0.83857275
TajimaD,Wild,3508,-1.419615,408,0.83857275
TajimaD,Wild,3509,-1.411595,408,0.83857275
TajimaD,Wild,3510,-1.33834,408,0.83857275
TajimaD,Wild,3511,-1.384275,408,0.83857275
TajimaD,Wild,3512,-1.393765,408,0.83857275
TajimaD,Wild,3513,-1.265985,408,0.83857275
TajimaD,Wild,3514,-1.34102,408,0.83857275
TajimaD,Wild,3515,-1.366945,408,0.83857275
TajimaD,Wild,3516,-1.4347425,408,0.83857275
TajimaD,Wild,3517,-1.3723025,408,0.83857275
TajimaD,Wild,3518,-1.368215,408,0.83857275
TajimaD,Wild,3519,-1.317255,408,0.83857275
TajimaD,Wild,3520,-1.373915,408,0.83857275
TajimaD,Wild,3521,-1.4548925,408,0.83857275
TajimaD,Wild,3522,-1.360865,408,0.83857275
TajimaD,Wild,3523,-1.266545,408,0.83857275
TajimaD,Wild,3524,-1.32176,408,0.83857275
TajimaD,Wild,3525,-1.349745,408,0.83857275
TajimaD,Wild,3526,-1.421225,408,0.83857275
TajimaD,Wild,3527,-1.41794,408,0.83857275
TajimaD,Wild,3528,-1.3788825,408,0.83857275
TajimaD,Wild,3529,-1.35891,408,0.83857275
TajimaD,Wild,3530,-1.39198175,408,0.83857275
TajimaD,Wild,3531,-1.4049825,408,0.83857275
TajimaD,Wild,3532,-1.394455,408,0.83857275
TajimaD,Wild,3533,-1.3623825,408,0.83857275
TajimaD,Wild,3534,-1.397395,408,0.83857275
TajimaD,Wild,3535,-1.38331,408,0.83857275
TajimaD,Wild,3536,-1.3863325,408,0.83857275
TajimaD,Wild,3537,-1.37886975,408,0.83857275
TajimaD,Wild,3538,-1.3522975,408,0.83857275
TajimaD,Wild,3539,-1.3245375,408,0.83857275
TajimaD,Wild,3540,-1.44396,408,0.83857275
TajimaD,Wild,3541,-1.3985925,408,0.83857275
TajimaD,Wild,3542,-1.365645,408,0.83857275
TajimaD,Wild,3543,-1.3990275,408,0.83857275
TajimaD,Wild,3544,-1.32705275,408,0.83857275
TajimaD,Wild,3545,-1.3238225,408,0.83857275
TajimaD,Wild,3546,-1.4383925,408,0.83857275
TajimaD,Wild,3547,-1.34201,408,0.83857275
TajimaD,Wild,3548,-1.4467025,408,0.83857275
TajimaD,Wild,3549,-1.270485,408,0.83857275
TajimaD,Wild,3550,-1.4272925,408,0.83857275
TajimaD,Wild,3551,-1.3448575,408,0.83857275
TajimaD,Wild,3552,-1.399875,408,0.83857275
TajimaD,Wild,3553,-1.44613,408,0.83857275
TajimaD,Wild,3554,-1.304795,408,0.83857275
TajimaD,Wild,3555,-1.349305,408,0.83857275
TajimaD,Wild,3556,-1.3728565,408,0.83857275
TajimaD,Wild,3557,-1.41618,408,0.83857275
TajimaD,Wild,3558,-1.381645,408,0.83857275
TajimaD,Wild,3559,-1.3454125,408,0.83857275
TajimaD,Wild,3560,-1.35351,408,0.83857275
TajimaD,Wild,3561,-1.368975,408,0.83857275
TajimaD,Wild,3562,-1.358745,408,0.83857275
TajimaD,Wild,3563,-1.406885,408,0.83857275
TajimaD,Wild,3564,-1.3051825,408,0.83857275
TajimaD,Wild,3565,-1.358075,408,0.83857275
TajimaD,Wild,3566,-1.3993975,408,0.83857275
TajimaD,Wild,3567,-1.375165,408,0.83857275
TajimaD,Wild,3568,-1.362055,408,0.83857275
TajimaD,Wild,3569,-1.3628575,408,0.83857275
TajimaD,Wild,3570,-1.387145,408,0.83857275
TajimaD,Wild,3571,-1.3643275,408,0.83857275
TajimaD,Wild,3572,-1.416285,408,0.83857275
TajimaD,Wild,3573,-1.32173,408,0.83857275
TajimaD,Wild,3574,-1.394355,408,0.83857275
TajimaD,Wild,3575,-1.37194,408,0.83857275
TajimaD,Wild,3576,-1.3727675,408,0.83857275
TajimaD,Wild,3577,-1.343955,408,0.83857275
TajimaD,Wild,3578,-1.39990375,408,0.83857275
TajimaD,Wild,3579,-1.3278425,408,0.83857275
TajimaD,Wild,3580,-1.366115,408,0.83857275
TajimaD,Wild,3581,-1.33955,408,0.83857275
TajimaD,Wild,3582,-1.3142125,408,0.83857275
TajimaD,Wild,3583,-1.4546525,408,0.83857275
TajimaD,Wild,3584,-1.2872175,408,0.83857275
TajimaD,Wild,3585,-1.3241425,408,0.83857275
TajimaD,Wild,3586,-1.35343,408,0.83857275
TajimaD,Wild,3587,-1.392735,408,0.83857275
TajimaD,Wild,3588,-1.35767,408,0.83857275
TajimaD,Wild,3589,-1.38742,408,0.83857275
TajimaD,Wild,3590,-1.318595,408,0.83857275
TajimaD,Wild,3591,-1.380895,408,0.83857275
TajimaD,Wild,3592,-1.444882,408,0.83857275
TajimaD,Wild,3593,-1.3312505,408,0.83857275
TajimaD,Wild,3594,-1.3609305,408,0.83857275
TajimaD,Wild,3595,-1.313185,408,0.83857275
TajimaD,Wild,3596,-1.3413215,408,0.83857275
TajimaD,Wild,3597,-1.3841725,408,0.83857275
TajimaD,Wild,3598,-1.4436725,408,0.83857275
TajimaD,Wild,3599,-1.38915,408,0.83857275
TajimaD,Wild,3600,-1.33351,408,0.83857275
TajimaD,Wild,3601,-1.36260525,408,0.83857275
TajimaD,Wild,3602,-1.3878575,408,0.83857275
TajimaD,Wild,3603,-1.35022,408,0.83857275
TajimaD,Wild,3604,-1.312345,408,0.83857275
TajimaD,Wild,3605,-1.3348925,408,0.83857275
TajimaD,Wild,3606,-1.384875,408,0.83857275
TajimaD,Wild,3607,-1.4318625,408,0.83857275
TajimaD,Wild,3608,-1.39767,408,0.83857275
TajimaD,Wild,3609,-1.4179075,408,0.83857275
TajimaD,Wild,3610,-1.314245,408,0.83857275
TajimaD,Wild,3611,-1.37523,408,0.83857275
TajimaD,Wild,3612,-1.351295,408,0.83857275
TajimaD,Wild,3613,-1.3160025,408,0.83857275
TajimaD,Wild,3614,-1.3616325,408,0.83857275
TajimaD,Wild,3615,-1.396935,408,0.83857275
TajimaD,Wild,3616,-1.380805,408,0.83857275
TajimaD,Wild,3617,-1.418985,408,0.83857275
TajimaD,Wild,3618,-1.4282375,408,0.83857275
TajimaD,Wild,3619,-1.3537725,408,0.83857275
TajimaD,Wild,3620,-1.37056,408,0.83857275
TajimaD,Wild,3621,-1.3667675,408,0.83857275
TajimaD,Wild,3622,-1.433875,408,0.83857275
TajimaD,Wild,3623,-1.42183,408,0.83857275
TajimaD,Wild,3624,-1.3775295,408,0.83857275
TajimaD,Wild,3625,-1.373325,408,0.83857275
TajimaD,Wild,3626,-1.39978,408,0.83857275
TajimaD,Wild,3627,-1.371365,408,0.83857275
TajimaD,Wild,3628,-1.40862,408,0.83857275
TajimaD,Wild,3629,-1.42636,408,0.83857275
TajimaD,Wild,3630,-1.38055,408,0.83857275
TajimaD,Wild,3631,-1.426775,408,0.83857275
TajimaD,Wild,3632,-1.3858075,408,0.83857275
TajimaD,Wild,3633,-1.3992375,408,0.83857275
TajimaD,Wild,3634,-1.38017,408,0.83857275
TajimaD,Wild,3635,-1.318845,408,0.83857275
TajimaD,Wild,3636,-1.3878425,408,0.83857275
TajimaD,Wild,3637,-1.3621905,408,0.83857275
TajimaD,Wild,3638,-1.29757,408,0.83857275
TajimaD,Wild,3639,-1.3737225,408,0.83857275
TajimaD,Wild,3640,-1.343855,408,0.83857275
TajimaD,Wild,3641,-1.432935,408,0.83857275
TajimaD,Wild,3642,-1.41882,408,0.83857275
TajimaD,Wild,3643,-1.335235,408,0.83857275
TajimaD,Wild,3644,-1.364215,408,0.83857275
TajimaD,Wild,3645,-1.28507625,408,0.83857275
TajimaD,Wild,3646,-1.411345,408,0.83857275
TajimaD,Wild,3647,-1.3838725,408,0.83857275
TajimaD,Wild,3648,-1.4008025,408,0.83857275
TajimaD,Wild,3649,-1.40316325,408,0.83857275
TajimaD,Wild,3650,-1.3972125,408,0.83857275
TajimaD,Wild,3651,-1.3347975,408,0.83857275
TajimaD,Wild,3652,-1.3558,408,0.83857275
TajimaD,Wild,3653,-1.327785,408,0.83857275
TajimaD,Wild,3654,-1.2860925,408,0.83857275
TajimaD,Wild,3655,-1.4242075,408,0.83857275
TajimaD,Wild,3656,-1.26887325,408,0.83857275
TajimaD,Wild,3657,-1.42966,408,0.83857275
TajimaD,Wild,3658,-1.3707775,408,0.83857275
TajimaD,Wild,3659,-1.25117,408,0.83857275
TajimaD,Wild,3660,-1.3466975,408,0.83857275
TajimaD,Wild,3661,-1.336435,408,0.83857275
TajimaD,Wild,3662,-1.38667,408,0.83857275
TajimaD,Wild,3663,-1.3378,408,0.83857275
TajimaD,Wild,3664,-1.422535,408,0.83857275
TajimaD,Wild,3665,-1.371085,408,0.83857275
TajimaD,Wild,3666,-1.396211,408,0.83857275
TajimaD,Wild,3667,-1.41783,408,0.83857275
TajimaD,Wild,3668,-1.2898525,408,0.83857275
TajimaD,Wild,3669,-1.31985,408,0.83857275
TajimaD,Wild,3670,-1.368115,408,0.83857275
TajimaD,Wild,3671,-1.3238525,408,0.83857275
TajimaD,Wild,3672,-1.3415175,408,0.83857275
TajimaD,Wild,3673,-1.3458675,408,0.83857275
TajimaD,Wild,3674,-1.3966,408,0.83857275
TajimaD,Wild,3675,-1.31804,408,0.83857275
TajimaD,Wild,3676,-1.4028675,408,0.83857275
TajimaD,Wild,3677,-1.4094175,408,0.83857275
TajimaD,Wild,3678,-1.39151,408,0.83857275
TajimaD,Wild,3679,-1.3929575,408,0.83857275
TajimaD,Wild,3680,-1.39727,408,0.83857275
TajimaD,Wild,3681,-1.36992,408,0.83857275
TajimaD,Wild,3682,-1.330435,408,0.83857275
TajimaD,Wild,3683,-1.38911,408,0.83857275
TajimaD,Wild,3684,-1.419455,408,0.83857275
TajimaD,Wild,3685,-1.41588,408,0.83857275
TajimaD,Wild,3686,-1.35515,408,0.83857275
TajimaD,Wild,3687,-1.284315,408,0.83857275
TajimaD,Wild,3688,-1.396435,408,0.83857275
TajimaD,Wild,3689,-1.39518475,408,0.83857275
TajimaD,Wild,3690,-1.415855,408,0.83857275
TajimaD,Wild,3691,-1.3774,408,0.83857275
TajimaD,Wild,3692,-1.38626,408,0.83857275
TajimaD,Wild,3693,-1.391825,408,0.83857275
TajimaD,Wild,3694,-1.3608975,408,0.83857275
TajimaD,Wild,3695,-1.3704025,408,0.83857275
TajimaD,Wild,3696,-1.3569775,408,0.83857275
TajimaD,Wild,3697,-1.349765,408,0.83857275
TajimaD,Wild,3698,-1.36474,408,0.83857275
TajimaD,Wild,3699,-1.418655,408,0.83857275
TajimaD,Wild,3700,-1.30621475,408,0.83857275
TajimaD,Wild,3701,-1.420655,408,0.83857275
TajimaD,Wild,3702,-1.44176,408,0.83857275
TajimaD,Wild,3703,-1.38915,408,0.83857275
TajimaD,Wild,3704,-1.28636175,408,0.83857275
TajimaD,Wild,3705,-1.3827525,408,0.83857275
TajimaD,Wild,3706,-1.3131055,408,0.83857275
TajimaD,Wild,3707,-1.3674975,408,0.83857275
TajimaD,Wild,3708,-1.41555,408,0.83857275
TajimaD,Wild,3709,-1.4216175,408,0.83857275
TajimaD,Wild,3710,-1.3956075,408,0.83857275
TajimaD,Wild,3711,-1.3421675,408,0.83857275
TajimaD,Wild,3712,-1.4368875,408,0.83857275
TajimaD,Wild,3713,-1.4139375,408,0.83857275
TajimaD,Wild,3714,-1.357545,408,0.83857275
TajimaD,Wild,3715,-1.388955,408,0.83857275
TajimaD,Wild,3716,-1.418615,408,0.83857275
TajimaD,Wild,3717,-1.32893,408,0.83857275
TajimaD,Wild,3718,-1.32448125,408,0.83857275
TajimaD,Wild,3719,-1.3184975,408,0.83857275
TajimaD,Wild,3720,-1.39453,408,0.83857275
TajimaD,Wild,3721,-1.393275,408,0.83857275
TajimaD,Wild,3722,-1.4108475,408,0.83857275
TajimaD,Wild,3723,-1.37792,408,0.83857275
TajimaD,Wild,3724,-1.421985,408,0.83857275
TajimaD,Wild,3725,-1.411965,408,0.83857275
TajimaD,Wild,3726,-1.3773165,408,0.83857275
TajimaD,Wild,3727,-1.4190625,408,0.83857275
TajimaD,Wild,3728,-1.4144125,408,0.83857275
TajimaD,Wild,3729,-1.395075,408,0.83857275
TajimaD,Wild,3730,-1.379775,408,0.83857275
TajimaD,Wild,3731,-1.37436,408,0.83857275
TajimaD,Wild,3732,-1.35459,408,0.83857275
TajimaD,Wild,3733,-1.42288,408,0.83857275
TajimaD,Wild,3734,-1.3695245,408,0.83857275
TajimaD,Wild,3735,-1.323745,408,0.83857275
TajimaD,Wild,3736,-1.371805,408,0.83857275
TajimaD,Wild,3737,-1.279865,408,0.83857275
TajimaD,Wild,3738,-1.31902,408,0.83857275
TajimaD,Wild,3739,-1.366019,408,0.83857275
TajimaD,Wild,3740,-1.38906,408,0.83857275
TajimaD,Wild,3741,-1.37989,408,0.83857275
TajimaD,Wild,3742,-1.3435675,408,0.83857275
TajimaD,Wild,3743,-1.3662625,408,0.83857275
TajimaD,Wild,3744,-1.39739,408,0.83857275
TajimaD,Wild,3745,-1.33842,408,0.83857275
TajimaD,Wild,3746,-1.3998,408,0.83857275
TajimaD,Wild,3747,-1.3734,408,0.83857275
TajimaD,Wild,3748,-1.2750195,408,0.83857275
TajimaD,Wild,3749,-1.389645,408,0.83857275
TajimaD,Wild,3750,-1.3227425,408,0.83857275
TajimaD,Wild,3751,-1.3471275,408,0.83857275
TajimaD,Wild,3752,-1.37879375,408,0.83857275
TajimaD,Wild,3753,-1.369575,408,0.83857275
TajimaD,Wild,3754,-1.416325,408,0.83857275
TajimaD,Wild,3755,-1.3410365,408,0.83857275
TajimaD,Wild,3756,-1.307115,408,0.83857275
TajimaD,Wild,3757,-1.344825,408,0.83857275
TajimaD,Wild,3758,-1.4199275,408,0.83857275
TajimaD,Wild,3759,-1.33684,408,0.83857275
TajimaD,Wild,3760,-1.3479025,408,0.83857275
TajimaD,Wild,3761,-1.378465,408,0.83857275
TajimaD,Wild,3762,-1.376945,408,0.83857275
TajimaD,Wild,3763,-1.335885,408,0.83857275
TajimaD,Wild,3764,-1.34552,408,0.83857275
TajimaD,Wild,3765,-1.28031,408,0.83857275
TajimaD,Wild,3766,-1.3262355,408,0.83857275
TajimaD,Wild,3767,-1.2794025,408,0.83857275
TajimaD,Wild,3768,-1.3794425,408,0.83857275
TajimaD,Wild,3769,-1.370745,408,0.83857275
TajimaD,Wild,3770,-1.426325,408,0.83857275
TajimaD,Wild,3771,-1.3279725,408,0.83857275
TajimaD,Wild,3772,-1.273,408,0.83857275
TajimaD,Wild,3773,-1.332035,408,0.83857275
TajimaD,Wild,3774,-1.4023475,408,0.83857275
TajimaD,Wild,3775,-1.33516,408,0.83857275
TajimaD,Wild,3776,-1.382695,408,0.83857275
TajimaD,Wild,3777,-1.422225,408,0.83857275
TajimaD,Wild,3778,-1.37797,408,0.83857275
TajimaD,Wild,3779,-1.3953825,408,0.83857275
TajimaD,Wild,3780,-1.3699775,408,0.83857275
TajimaD,Wild,3781,-1.30576,408,0.83857275
TajimaD,Wild,3782,-1.3096075,408,0.83857275
TajimaD,Wild,3783,-1.39486,408,0.83857275
TajimaD,Wild,3784,-1.42028,408,0.83857275
TajimaD,Wild,3785,-1.286635,408,0.83857275
TajimaD,Wild,3786,-1.41831,408,0.83857275
TajimaD,Wild,3787,-1.4070925,408,0.83857275
TajimaD,Wild,3788,-1.3105175,408,0.83857275
TajimaD,Wild,3789,-1.35878,408,0.83857275
TajimaD,Wild,3790,-1.3403375,408,0.83857275
TajimaD,Wild,3791,-1.41732,408,0.83857275
TajimaD,Wild,3792,-1.33534,408,0.83857275
TajimaD,Wild,3793,-1.3361,408,0.83857275
TajimaD,Wild,3794,-1.35219,408,0.83857275
TajimaD,Wild,3795,-1.395625,408,0.83857275
TajimaD,Wild,3796,-1.35296,408,0.83857275
TajimaD,Wild,3797,-1.297505,408,0.83857275
TajimaD,Wild,3798,-1.359155,408,0.83857275
TajimaD,Wild,3799,-1.37404,408,0.83857275
TajimaD,Wild,3800,-1.379995,408,0.83857275
TajimaD,Wild,3801,-1.42022,408,0.83857275
TajimaD,Wild,3802,-1.369605,408,0.83857275
TajimaD,Wild,3803,-1.3797575,408,0.83857275
TajimaD,Wild,3804,-1.458015,408,0.83857275
TajimaD,Wild,3805,-1.3350825,408,0.83857275
TajimaD,Wild,3806,-1.3359925,408,0.83857275
TajimaD,Wild,3807,-1.38053,408,0.83857275
TajimaD,Wild,3808,-1.3031525,408,0.83857275
TajimaD,Wild,3809,-1.39263,408,0.83857275
TajimaD,Wild,3810,-1.3560025,408,0.83857275
TajimaD,Wild,3811,-1.36942,408,0.83857275
TajimaD,Wild,3812,-1.36054,408,0.83857275
TajimaD,Wild,3813,-1.371715,408,0.83857275
TajimaD,Wild,3814,-1.4006,408,0.83857275
TajimaD,Wild,3815,-1.3175275,408,0.83857275
TajimaD,Wild,3816,-1.425305,408,0.83857275
TajimaD,Wild,3817,-1.37195,408,0.83857275
TajimaD,Wild,3818,-1.361735,408,0.83857275
TajimaD,Wild,3819,-1.332845,408,0.83857275
TajimaD,Wild,3820,-1.4007,408,0.83857275
TajimaD,Wild,3821,-1.319905,408,0.83857275
TajimaD,Wild,3822,-1.4299475,408,0.83857275
TajimaD,Wild,3823,-1.438705,408,0.83857275
TajimaD,Wild,3824,-1.41499,408,0.83857275
TajimaD,Wild,3825,-1.357785,408,0.83857275
TajimaD,Wild,3826,-1.34387,408,0.83857275
TajimaD,Wild,3827,-1.40043,408,0.83857275
TajimaD,Wild,3828,-1.389245,408,0.83857275
TajimaD,Wild,3829,-1.39443,408,0.83857275
TajimaD,Wild,3830,-1.435455,408,0.83857275
TajimaD,Wild,3831,-1.42806,408,0.83857275
TajimaD,Wild,3832,-1.37707775,408,0.83857275
TajimaD,Wild,3833,-1.335945,408,0.83857275
TajimaD,Wild,3834,-1.4106875,408,0.83857275
TajimaD,Wild,3835,-1.4409525,408,0.83857275
TajimaD,Wild,3836,-1.387095,408,0.83857275
TajimaD,Wild,3837,-1.38394,408,0.83857275
TajimaD,Wild,3838,-1.32481275,408,0.83857275
TajimaD,Wild,3839,-1.444545,408,0.83857275
TajimaD,Wild,3840,-1.3089625,408,0.83857275
TajimaD,Wild,3841,-1.431955,408,0.83857275
TajimaD,Wild,3842,-1.383295,408,0.83857275
TajimaD,Wild,3843,-1.396185,408,0.83857275
TajimaD,Wild,3844,-1.35503725,408,0.83857275
TajimaD,Wild,3845,-1.38478,408,0.83857275
TajimaD,Wild,3846,-1.28023,408,0.83857275
TajimaD,Wild,3847,-1.33294,408,0.83857275
TajimaD,Wild,3848,-1.320235,408,0.83857275
TajimaD,Wild,3849,-1.34153,408,0.83857275
TajimaD,Wild,3850,-1.3128775,408,0.83857275
TajimaD,Wild,3851,-1.342085,408,0.83857275
TajimaD,Wild,3852,-1.3963825,408,0.83857275
TajimaD,Wild,3853,-1.39553,408,0.83857275
TajimaD,Wild,3854,-1.32583,408,0.83857275
TajimaD,Wild,3855,-1.367025,408,0.83857275
TajimaD,Wild,3856,-1.36366,408,0.83857275
TajimaD,Wild,3857,-1.33558,408,0.83857275
TajimaD,Wild,3858,-1.4003625,408,0.83857275
TajimaD,Wild,3859,-1.3592225,408,0.83857275
TajimaD,Wild,3860,-1.3765025,408,0.83857275
TajimaD,Wild,3861,-1.3560375,408,0.83857275
TajimaD,Wild,3862,-1.4041925,408,0.83857275
TajimaD,Wild,3863,-1.322875,408,0.83857275
TajimaD,Wild,3864,-1.392755,408,0.83857275
TajimaD,Wild,3865,-1.41183,408,0.83857275
TajimaD,Wild,3866,-1.4177875,408,0.83857275
TajimaD,Wild,3867,-1.3870475,408,0.83857275
TajimaD,Wild,3868,-1.2859075,408,0.83857275
TajimaD,Wild,3869,-1.39972,408,0.83857275
TajimaD,Wild,3870,-1.406251,408,0.83857275
TajimaD,Wild,3871,-1.4224725,408,0.83857275
TajimaD,Wild,3872,-1.380935,408,0.83857275
TajimaD,Wild,3873,-1.39259,408,0.83857275
TajimaD,Wild,3874,-1.2338925,408,0.83857275
TajimaD,Wild,3875,-1.4098075,408,0.83857275
TajimaD,Wild,3876,-1.3697575,408,0.83857275
TajimaD,Wild,3877,-1.3534,408,0.83857275
TajimaD,Wild,3878,-1.379965,408,0.83857275
TajimaD,Wild,3879,-1.41205,408,0.83857275
TajimaD,Wild,3880,-1.40501,408,0.83857275
TajimaD,Wild,3881,-1.3705825,408,0.83857275
TajimaD,Wild,3882,-1.29549,408,0.83857275
TajimaD,Wild,3883,-1.40732,408,0.83857275
TajimaD,Wild,3884,-1.3725275,408,0.83857275
TajimaD,Wild,3885,-1.3763225,408,0.83857275
TajimaD,Wild,3886,-1.4039,408,0.83857275
TajimaD,Wild,3887,-1.37248,408,0.83857275
TajimaD,Wild,3888,-1.396895,408,0.83857275
TajimaD,Wild,3889,-1.37871,408,0.83857275
TajimaD,Wild,3890,-1.303545,408,0.83857275
TajimaD,Wild,3891,-1.376915,408,0.83857275
TajimaD,Wild,3892,-1.349695,408,0.83857275
TajimaD,Wild,3893,-1.3769175,408,0.83857275
TajimaD,Wild,3894,-1.40693,408,0.83857275
TajimaD,Wild,3895,-1.3791275,408,0.83857275
TajimaD,Wild,3896,-1.3536625,408,0.83857275
TajimaD,Wild,3897,-1.2614775,408,0.83857275
TajimaD,Wild,3898,-1.4223475,408,0.83857275
TajimaD,Wild,3899,-1.3377725,408,0.83857275
TajimaD,Wild,3900,-1.3989925,408,0.83857275
TajimaD,Wild,3901,-1.38655,408,0.83857275
TajimaD,Wild,3902,-1.29123025,408,0.83857275
TajimaD,Wild,3903,-1.3573725,408,0.83857275
TajimaD,Wild,3904,-1.36837975,408,0.83857275
TajimaD,Wild,3905,-1.3593175,408,0.83857275
TajimaD,Wild,3906,-1.4156025,408,0.83857275
TajimaD,Wild,3907,-1.4038325,408,0.83857275
TajimaD,Wild,3908,-1.348895,408,0.83857275
TajimaD,Wild,3909,-1.36542,408,0.83857275
TajimaD,Wild,3910,-1.3546475,408,0.83857275
TajimaD,Wild,3911,-1.389225,408,0.83857275
TajimaD,Wild,3912,-1.4183525,408,0.83857275
TajimaD,Wild,3913,-1.439635,408,0.83857275
TajimaD,Wild,3914,-1.2844875,408,0.83857275
TajimaD,Wild,3915,-1.41078,408,0.83857275
TajimaD,Wild,3916,-1.4328125,408,0.83857275
TajimaD,Wild,3917,-1.39388,408,0.83857275
TajimaD,Wild,3918,-1.39275,408,0.83857275
TajimaD,Wild,3919,-1.34608,408,0.83857275
TajimaD,Wild,3920,-1.3792425,408,0.83857275
TajimaD,Wild,3921,-1.3646075,408,0.83857275
TajimaD,Wild,3922,-1.438895,408,0.83857275
TajimaD,Wild,3923,-1.336005,408,0.83857275
TajimaD,Wild,3924,-1.3275575,408,0.83857275
TajimaD,Wild,3925,-1.377885,408,0.83857275
TajimaD,Wild,3926,-1.323685,408,0.83857275
TajimaD,Wild,3927,-1.3672225,408,0.83857275
TajimaD,Wild,3928,-1.39585,408,0.83857275
TajimaD,Wild,3929,-1.380765,408,0.83857275
TajimaD,Wild,3930,-1.3624925,408,0.83857275
TajimaD,Wild,3931,-1.34194,408,0.83857275
