comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	gene_id
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	59998980	60003981	-	Sobic.004G224300
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60001860	60006867	-	Sobic.004G224350
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60009606	60015754	-	Sobic.004G224400
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60018208	60026390	+	Sobic.004G224500
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60024224	60031671	+	Sobic.004G224600
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60034030	60044698	+	Sobic.004G224700
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60040699	60047578	+	Sobic.004G224749
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60043579	60050096	+	Sobic.004G224766
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60046056	60053702	-	Sobic.004G224800
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60049671	60058090	+	Sobic.004G224900
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60056725	60060977	+	Sobic.004G224950
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60056978	60064750	+	Sobic.004G225000
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60061933	60069909	+	Sobic.004G225100
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60072344	60080253	+	Sobic.004G225200
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60077582	60083891	+	Sobic.004G225300
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60082488	60087753	+	Sobic.004G225400
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60083135	60088626	-	Sobic.004G225450
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60087512	60093498	+	Sobic.004G225500
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60091259	60098469	-	Sobic.004G225600
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60098801	60105327	-	Sobic.004G225700
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60114875	60120566	-	Sobic.004G225800
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60124206	60130202	-	Sobic.004G225900
domestication_landrace_vs_wild	4	59990001	60135000	634.8372375	10	4	60129747	60134746	+	Sobic.004G225950
domestication_landrace_vs_wild	4	60310001	60345000	848.4383191	2	4	60328552	60334770	+	Sobic.004G228400
domestication_landrace_vs_wild	4	60310001	60345000	848.4383191	2	4	60342678	60348022	+	Sobic.004G228500
domestication_landrace_vs_wild	4	60730001	60755000	538.0801591	1	4	60723499	60730218	+	Sobic.004G233300
domestication_landrace_vs_wild	4	60730001	60755000	538.0801591	1	4	60727481	60733325	+	Sobic.004G233400
domestication_landrace_vs_wild	4	60730001	60755000	538.0801591	1	4	60730868	60737394	-	Sobic.004G233500
domestication_landrace_vs_wild	4	60730001	60755000	538.0801591	1	4	60741578	60750396	+	Sobic.004G233600
domestication_landrace_vs_wild	4	60730001	60755000	538.0801591	1	4	60752209	60761134	+	Sobic.004G233700
domestication_landrace_vs_wild	4	60890001	60915000	388.0430839	1	4	60879338	60891618	-	Sobic.004G235801
domestication_landrace_vs_wild	4	60890001	60915000	388.0430839	1	4	60891092	60895946	-	Sobic.004G235851
domestication_landrace_vs_wild	4	60890001	60915000	388.0430839	1	4	60892961	60899591	+	Sobic.004G235900
domestication_landrace_vs_wild	4	60890001	60915000	388.0430839	1	4	60904144	60911152	+	Sobic.004G236000
domestication_landrace_vs_wild	4	60890001	60915000	388.0430839	1	4	60912986	60919843	+	Sobic.004G236100
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63497011	63505067	+	Sobic.004G264700
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63502098	63507020	+	Sobic.004G264800
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63503615	63510864	+	Sobic.004G264900
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63506384	63512731	-	Sobic.004G265000
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63509777	63515905	+	Sobic.004G265101
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63511969	63518487	-	Sobic.004G265200
domestication_landrace_vs_wild	4	63500001	63525000	421.5485827	1	4	63524133	63531266	+	Sobic.004G265300
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64171041	64179394	-	Sobic.004G272800
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64174690	64184889	-	Sobic.004G272900
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64177481	64183830	+	Sobic.004G272950
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64200080	64210771	-	Sobic.004G273000
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64207211	64225954	-	Sobic.004G273100
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64227137	64236213	-	Sobic.004G273200
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64237782	64245071	+	Sobic.004G273300
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64248001	64258205	+	Sobic.004G273400
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64255589	64266646	+	Sobic.004G273500
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64264603	64269261	-	Sobic.004G273550
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64266067	64272241	+	Sobic.004G273600
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64295476	64301781	+	Sobic.004G273800
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64300212	64305470	+	Sobic.004G273900
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64302160	64307254	-	Sobic.004G274000
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64304180	64311752	+	Sobic.004G274100
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64308583	64320520	-	Sobic.004G274200
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64321351	64329925	+	Sobic.004G274400
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64327441	64333319	+	Sobic.004G274500
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64336121	64347173	+	Sobic.004G274600
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64347432	64363723	+	Sobic.004G274700
domestication_landrace_vs_wild	4	64175001	64355000	809.9080113	11	4	64350505	64359970	-	Sobic.004G274800
domestication_landrace_vs_wild	4	66405001	66430000	773.027714	1	4	66401822	66409621	+	Sobic.004G299700
domestication_landrace_vs_wild	4	66405001	66430000	773.027714	1	4	66410702	66415052	-	Sobic.004G299775
domestication_landrace_vs_wild	4	66405001	66430000	773.027714	1	4	66418499	66424082	+	Sobic.004G299850
domestication_landrace_vs_wild	4	66405001	66430000	773.027714	1	4	66419824	66430412	-	Sobic.004G300000
domestication_landrace_vs_wild	4	66405001	66430000	773.027714	1	4	66429189	66438777	+	Sobic.004G300100
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66614589	66620086	-	Sobic.004G302200
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66626605	66631400	-	Sobic.004G302300
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66638948	66647750	+	Sobic.004G302400
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66643519	66655351	-	Sobic.004G302500
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66650191	66665196	+	Sobic.004G302600
domestication_landrace_vs_wild	4	66615001	66695000	591.8909355	3	4	66688183	66695948	+	Sobic.004G302700
domestication_landrace_vs_wild	4	68040001	68065000	483.4531754	1	4	68039188	68051161	+	Sobic.004G320300
domestication_landrace_vs_wild	4	68040001	68065000	483.4531754	1	4	68049482	68054884	-	Sobic.004G320402
domestication_landrace_vs_wild	4	68040001	68065000	483.4531754	1	4	68055700	68067618	+	Sobic.004G320500
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68221705	68237001	+	Sobic.004G321800
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68233060	68241388	-	Sobic.004G321900
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68240517	68245846	+	Sobic.004G322000
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68243554	68249009	-	Sobic.004G322100
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68246799	68252741	+	Sobic.004G322200
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68249499	68264696	+	Sobic.004G322300
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68260495	68274204	+	Sobic.004G322400
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68270761	68275273	+	Sobic.004G322500
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68287192	68297505	+	Sobic.004G322600
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68301727	68309468	+	Sobic.004G322800
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68317221	68322657	+	Sobic.004G322901
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68323263	68327852	+	Sobic.004G323000
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68327321	68332354	+	Sobic.004G323100
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68330241	68335243	+	Sobic.004G323150
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68335272	68340363	+	Sobic.004G323200
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68337897	68342815	-	Sobic.004G323300
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68341993	68349969	+	Sobic.004G323400
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68346211	68353506	+	Sobic.004G323500
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68357268	68363296	-	Sobic.004G323600
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68379048	68389284	+	Sobic.004G323700
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68385334	68392337	-	Sobic.004G323800
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68390562	68399126	+	Sobic.004G323900
domestication_landrace_vs_wild	4	68230001	68400000	910.1199007	16	4	68398377	68409236	+	Sobic.004G324000
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68507883	68517772	-	Sobic.004G324500
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68515736	68524265	-	Sobic.004G324600
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68557177	68563429	+	Sobic.004G324800
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68560308	68564776	-	Sobic.004G324850
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68563767	68569348	-	Sobic.004G324900
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68578870	68586627	-	Sobic.004G325000
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68588947	68600226	-	Sobic.004G325100
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68602537	68607621	-	Sobic.004G325200
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68604610	68612228	-	Sobic.004G325300
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68614031	68623925	-	Sobic.004G325400
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68621020	68629750	+	Sobic.004G325500
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68629064	68635107	-	Sobic.004G325600
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68632193	68639590	+	Sobic.004G325700
domestication_landrace_vs_wild	4	68510001	68640000	476.1799878	7	4	68639945	68644824	-	Sobic.004G325766
domestication_landrace_vs_wild	5	5300001	5325000	383.7941319	1	5	5320370	5324877	+	Sobic.005G052250
domestication_landrace_vs_wild	5	5300001	5325000	383.7941319	1	5	5321121	5328438	+	Sobic.005G052300
domestication_landrace_vs_wild	5	6220001	6260000	868.8037145	2	5	6206117	6221931	+	Sobic.005G058900
domestication_landrace_vs_wild	5	6220001	6260000	868.8037145	2	5	6225254	6231031	-	Sobic.005G059001
domestication_landrace_vs_wild	5	6220001	6260000	868.8037145	2	5	6241888	6251822	-	Sobic.005G059100
domestication_landrace_vs_wild	5	6220001	6260000	868.8037145	2	5	6253084	6261343	-	Sobic.005G059200
domestication_landrace_vs_wild	5	6220001	6260000	868.8037145	2	5	6259413	6263907	-	Sobic.005G059300
domestication_landrace_vs_wild	5	6320001	6345000	506.4446296	1	5	6317182	6321880	+	Sobic.005G060000
domestication_landrace_vs_wild	5	6320001	6345000	506.4446296	1	5	6318460	6328008	-	Sobic.005G060100
domestication_landrace_vs_wild	5	10965001	10990000	398.3328534	1	5	10973103	10977542	-	Sobic.005G082000
domestication_landrace_vs_wild	5	10965001	10990000	398.3328534	1	5	10977790	10984734	+	Sobic.005G082100
domestication_landrace_vs_wild	5	15935001	15960000	429.5717527	1	5	15955230	15960899	-	Sobic.005G097800
domestication_landrace_vs_wild	5	38700001	38915000	554.5789626	14	5	38886070	38911934	-	Sobic.005G115206
domestication_landrace_vs_wild	5	45540001	45565000	438.6421992	1	5	45547565	45551879	+	Sobic.005G112566
domestication_landrace_vs_wild	5	54640001	54665000	430.4611445	1	5	54638120	54642820	-	Sobic.005G110530
domestication_landrace_vs_wild	5	59965001	59990000	413.0380786	1	5	59975447	59985475	-	Sobic.005G126600
domestication_landrace_vs_wild	5	59965001	59990000	413.0380786	1	5	59983279	59987608	+	Sobic.005G126666
domestication_landrace_vs_wild	5	60095001	60120000	383.4035287	1	5	60096667	60151386	-	Sobic.005G127300
domestication_landrace_vs_wild	5	60355001	60380000	435.9386411	1	5	60369949	60374473	-	Sobic.005G127901
domestication_landrace_vs_wild	5	60355001	60380000	435.9386411	1	5	60375468	60382890	+	Sobic.005G128000
domestication_landrace_vs_wild	5	60355001	60380000	435.9386411	1	5	60378995	60386572	+	Sobic.005G128100
domestication_landrace_vs_wild	5	60555001	60610000	507.9520173	3	5	60557428	60564872	-	Sobic.005G128625
domestication_landrace_vs_wild	5	60555001	60610000	507.9520173	3	5	60589503	60595115	-	Sobic.005G128700
domestication_landrace_vs_wild	5	60810001	60895000	392.0607619	2	5	60878618	60889349	+	Sobic.005G129400
domestication_landrace_vs_wild	5	65470001	65495000	542.000634	1	5	65477995	65484464	+	Sobic.005G142300
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71433491	71438522	+	Sobic.005G180500
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71434546	71441267	-	Sobic.005G180600
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71440798	71449587	+	Sobic.005G180700
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71447194	71454142	+	Sobic.005G180800
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71453637	71462363	+	Sobic.005G180900
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71458331	71466871	-	Sobic.005G181000
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71466178	71471267	-	Sobic.005G181100
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71483528	71490403	+	Sobic.005G181200
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71501802	71506284	+	Sobic.005G181400
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71506527	71511402	-	Sobic.005G181500
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71509599	71515225	-	Sobic.005G181600
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71518452	71526703	-	Sobic.005G181700
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71526288	71536293	+	Sobic.005G181800
domestication_landrace_vs_wild	5	71420001	71545000	625.2046238	6	5	71539728	71547421	+	Sobic.005G182000
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	852263	860921	+	Sobic.006G004500
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	857189	864198	+	Sobic.006G004600
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	860996	866251	+	Sobic.006G004700
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	868561	875065	+	Sobic.006G004800
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	871078	876570	-	Sobic.006G004900
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	879378	886923	-	Sobic.006G005000
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	897631	903033	-	Sobic.006G005200
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	899520	905985	+	Sobic.006G005300
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	915266	921953	+	Sobic.006G005400
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	919210	928849	+	Sobic.006G005500
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	924857	929505	-	Sobic.006G005550
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	949350	956415	-	Sobic.006G005600
domestication_landrace_vs_wild	6	850001	975000	478.8641123	4	6	957285	963196	+	Sobic.006G005700
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41022042	41027072	-	Sobic.006G054900
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41023073	41032549	-	Sobic.006G055000
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41081762	41091881	-	Sobic.006G055200
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41096754	41106858	-	Sobic.006G055300
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41151149	41162884	+	Sobic.006G055400
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41163856	41173022	+	Sobic.006G055501
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41240520	41247404	+	Sobic.006G055600
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41276065	41283596	+	Sobic.006G055800
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41280346	41285934	+	Sobic.006G055900
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41284182	41288803	+	Sobic.006G055950
domestication_landrace_vs_wild	6	41015001	41310000	711.1854402	11	6	41289383	41299282	-	Sobic.006G056000
domestication_landrace_vs_wild	6	41360001	41385000	386.9586542	1	6	41372593	41380342	+	Sobic.006G056400
domestication_landrace_vs_wild	6	41555001	41580000	402.8970492	1	6	41572375	41590764	+	Sobic.006G057000
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43628890	43637031	+	Sobic.006G063600
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43647536	43654031	+	Sobic.006G063700
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43699420	43709921	+	Sobic.006G063800
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43706051	43713920	+	Sobic.006G063900
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43711681	43718899	-	Sobic.006G064100
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43715549	43720232	-	Sobic.006G064133
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43750432	43756004	-	Sobic.006G064166
domestication_landrace_vs_wild	6	43635001	43755000	532.5712764	5	6	43753030	43757374	-	Sobic.006G064200
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44107089	44112666	-	Sobic.006G067050
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44108971	44113549	-	Sobic.006G067083
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44109914	44116421	-	Sobic.006G067116
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44116180	44121172	-	Sobic.006G067200
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44124675	44130500	+	Sobic.006G067300
domestication_landrace_vs_wild	6	44110001	44135000	475.650277	1	6	44129738	44138672	-	Sobic.006G067400
domestication_landrace_vs_wild	6	44775001	44800000	372.8698569	1	6	44779451	44784387	-	Sobic.006G072301
domestication_landrace_vs_wild	6	44775001	44800000	372.8698569	1	6	44788470	44793929	+	Sobic.006G072400
domestication_landrace_vs_wild	6	44855001	44905000	745.2407785	4	6	44856253	44867178	-	Sobic.006G072601
domestication_landrace_vs_wild	6	44855001	44905000	745.2407785	4	6	44884338	44889823	-	Sobic.006G072800
domestication_landrace_vs_wild	6	44855001	44905000	745.2407785	4	6	44887849	44893212	-	Sobic.006G072900
domestication_landrace_vs_wild	6	44855001	44905000	745.2407785	4	6	44891801	44899011	+	Sobic.006G073001
domestication_landrace_vs_wild	6	44855001	44905000	745.2407785	4	6	44899155	44926365	-	Sobic.006G073100
domestication_landrace_vs_wild	6	46230001	46255000	432.4307698	1	6	46245875	46262967	+	Sobic.006G080300
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48417092	48425448	+	Sobic.006G099700
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48424238	48432940	+	Sobic.006G099800
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48425806	48430054	+	Sobic.006G099850
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48429703	48434917	-	Sobic.006G099900
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48433624	48440360	+	Sobic.006G100000
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48436725	48442414	+	Sobic.006G100100
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48443871	48449603	-	Sobic.006G100200
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48446753	48454264	+	Sobic.006G100266
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48450900	48456639	+	Sobic.006G100332
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48454418	48459271	+	Sobic.006G100400
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48465468	48471724	-	Sobic.006G100501
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48471246	48477793	+	Sobic.006G100600
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48476312	48482700	-	Sobic.006G100700
domestication_landrace_vs_wild	6	48410001	48505000	636.8012073	5	6	48503842	48508545	-	Sobic.006G100750
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48716524	48723438	-	Sobic.006G103400
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48719828	48725180	+	Sobic.006G103500
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48724633	48729914	-	Sobic.006G103550
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48728410	48733316	-	Sobic.006G103601
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48729317	48744509	+	Sobic.006G103700
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48755581	48761042	+	Sobic.006G103900
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48764859	48771670	+	Sobic.006G104000
domestication_landrace_vs_wild	6	48720001	48775000	634.7670149	2	6	48768977	48777142	-	Sobic.006G104100
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48823725	48829486	+	Sobic.006G104700
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48837066	48844392	+	Sobic.006G104800
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48849181	48856478	+	Sobic.006G104900
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48857461	48865073	+	Sobic.006G105000
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48864231	48870435	+	Sobic.006G105100
domestication_landrace_vs_wild	6	48825001	48900000	689.4770631	5	6	48868922	48876004	+	Sobic.006G105200
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48970686	48977457	-	Sobic.006G105700
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48973600	48979323	-	Sobic.006G105800
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48977422	48984498	+	Sobic.006G105900
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48980306	48988194	-	Sobic.006G106000
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48984616	48991894	-	Sobic.006G106100
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48992032	49000120	-	Sobic.006G106200
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	48996393	49006574	-	Sobic.006G106300
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49000855	49010624	+	Sobic.006G106400
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49008136	49013093	+	Sobic.006G106500
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49012619	49021146	+	Sobic.006G106600
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49022779	49029619	+	Sobic.006G106700
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49025873	49030650	-	Sobic.006G106800
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49027797	49033006	+	Sobic.006G106900
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49033008	49039988	-	Sobic.006G107100
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49040773	49048155	+	Sobic.006G107200
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49058300	49064378	+	Sobic.006G107400
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49079359	49086008	+	Sobic.006G107500
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49082617	49088307	+	Sobic.006G107600
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49101780	49128077	+	Sobic.006G107700
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49128822	49133406	-	Sobic.006G107832
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49136559	49142127	-	Sobic.006G107900
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49140537	49148622	-	Sobic.006G108000
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49146838	49151820	+	Sobic.006G108100
domestication_landrace_vs_wild	6	48970001	49155000	554.7970977	7	6	49147856	49154692	-	Sobic.006G108200
domestication_landrace_vs_wild	6	54685001	54710000	400.0071514	1	6	54683941	54690358	-	Sobic.006G178500
domestication_landrace_vs_wild	6	54685001	54710000	400.0071514	1	6	54696151	54700978	+	Sobic.006G178601
domestication_landrace_vs_wild	6	54685001	54710000	400.0071514	1	6	54704312	54711349	-	Sobic.006G178700
domestication_landrace_vs_wild	6	56175001	56200000	395.204104	1	6	56164251	56175795	+	Sobic.006G194400
domestication_landrace_vs_wild	6	56175001	56200000	395.204104	1	6	56181340	56188782	+	Sobic.006G194600
domestication_landrace_vs_wild	6	56175001	56200000	395.204104	1	6	56185902	56191446	+	Sobic.006G194700
