"Taxa"	"2020:LN:daysToFlower"	"2020:LN:medianLeafAngle"	"2020:LN:leafAngleStandardDeviation"	"2020:LN:paniclesPerPlot"	"2020:LN:panicleGrainWeight"	"2020:LN:estimatedPlotYield"	"2020:LN:flagLeafLength"	"2020:LN:flagLeafWidth"	"2020:LN:extantLeafNumber"	"2020:LN:plantHeight"	"2020:LN:thirdLeafLength"	"2020:LN:thirdLeafWidth"	"2020:LN:tillersPerPlant"	"2020:LN:stemDiameterLower"	"2020:LN:stemDiameterUpper"	"2020:LN:rachisLength"	"2020:LN:rachisDiameterLower"	"2020:LN:rachisDiameterUpper"	"2020:LN:primaryBranchNumber"	"2020:LN:branchInternodeLength"	"2020:HN:daysToFlower"	"2020:HN:medianLeafAngle"	"2020:HN:leafAngleStandardDeviation"	"2020:HN:paniclesPerPlot"	"2020:HN:panicleGrainWeight"	"2020:HN:estimatedPlotYield"	"2020:HN:flagLeafLength"	"2020:HN:flagLeafWidth"	"2020:HN:extantLeafNumber"	"2020:HN:plantHeight"	"2020:HN:thirdLeafLength"	"2020:HN:thirdLeafWidth"	"2020:HN:tillersPerPlant"	"2020:HN:stemDiameterLower"	"2020:HN:stemDiameterUpper"	"2020:HN:rachisLength"	"2020:HN:rachisDiameterLower"	"2020:HN:rachisDiameterUpper"	"2020:HN:primaryBranchNumber"	"2020:HN:branchInternodeLength"	"2020:HN:percentMoisture"	"2020:HN:percentProtein"	"2020:HN:percentOil"	"2020:HN:percentAsh"	"2020:HN:percentStarch"	"2020:daysToFlower:NR"	"2020:medianLeafAngle:NR"	"2020:leafAngleStandardDeviation:NR"	"2020:paniclesPerPlot:NR"	"2020:panicleGrainWeight:NR"	"2020:estimatedPlotYield:NR"	"2020:flagLeafLength:NR"	"2020:flagLeafWidth:NR"	"2020:extantLeafNumber:NR"	"2020:plantHeight:NR"	"2020:thirdLeafLength:NR"	"2020:thirdLeafWidth:NR"	"2020:tillersPerPlant:NR"	"2020:stemDiameterLower:NR"	"2020:stemDiameterUpper:NR"	"2020:rachisLength:NR"	"2020:rachisDiameterLower:NR"	"2020:rachisDiameterUpper:NR"	"2020:primaryBranchNumber:NR"	"2020:branchInternodeLength:NR"	"2021:LN:plantHeight"	"2021:LN:daysToFlower"	"2021:LN:tillersPerPlant"	"2021:LN:stemDiameterLower"	"2021:LN:stemDiameterUpper"	"2021:HN:plantHeight"	"2021:HN:daysToFlower"	"2021:HN:tillersPerPlant"	"2021:HN:stemDiameterLower"	"2021:HN:stemDiameterUpper"	"2021:HN:paniclesPerPlant"	"2021:HN:extantLeafNumber"	"2021:HN:thirdLeafLength"	"2021:HN:thirdLeafWidth"	"2021:HN:seedMassPerPlant"	"2021:HN:percentProtein"	"2021:HN:percentOil"	"2021:HN:percentAsh"	"2021:HN:percentStarch"	"2021:HN:percentMoisture"	"2021:plantHeight:NR"	"2021:daysToFlower:NR"	"2021:tillersPerPlant:NR"	"2021:stemDiameterLower:NR"	"2021:stemDiameterUpper:NR"
"11"	"PI533752"	11.1599186025003	1.91522811502828	-1.81593004738537	-2.19532921865931	37.4185779550888	83.55145468371	14.790496293805	3.71609847195498	2.69963283172373	-66.8133045179847	12.4913491799382	4.08749161029572	0.26224908953935	11.7061328956164	5.28562628675358	7.37922769077753	4.71240562159855	1.08955004432448	19.7458985909547	0.512054266173656	3.56173490762902	2.67265810921007	4.6003551894889	-6.43266201527306	19.1146494720211	155.643575687984	13.1714731184801	3.14765683214758	3.24126148403648	-74.0213691728724	4.04000700055873	3.23479270875687	0.159088410520488	8.10374268126346	4.97920454709133	10.9390781448881	4.46984678591962	0.76045028574908	26.9913607944228	-0.5671015720073	0.871949827626539	1.5705447307952	0.12899249197439	0.178378664138926	-3.0711664676848	-0.0396614619730982	0.157828963238218	0.449424480270275	0.402969091945856	-0.219108036167563	0.0333766721688393	0.0746337776594317	-0.131816341671278	-0.00258482988273885	-0.131490221000678	-0.156655975923102	-0.136674403254322	2.41783779620043	0.0479498653052828	0.0601463211943581	0.113884139205278	0.0325518238929098	0.153539271081185	0.0747142382850846	0.206996154744205	-33.4658227880935	7.88737100252578	-1.30976772250407	10.5868063538969	3.50694964906461	-44.7674891967344	10.685809764684	-1.6536958929553	10.3158062629831	4.2820575076147	-1.48753589616165	0.521726156444172	11.6878116319569	3.63270131742773	33.8172260462864	-4.50282494279852	3.18508947526909	-0.0969689771632491	1.37785025553228	1.42127222148253	-0.103325124563496	0.0210309809697548	4.42675906114083	-0.0304510327049672	-0.0069004368634869
"12"	"PI533754"	7.68821822423662	13.6782646136352	1.39129302592366	3.6328962917546	-4.02675090656671	-385.292286587716	11.9064323571468	0.410108357042409	1.59570644196677	-44.9209094796397	-2.94158610513661	0.421057710395425	0.324895745311032	8.18740067740746	2.33092067159575	3.07144290753524	1.30832658636258	0.00845060504330706	16.7732601640436	-0.220520120593116	-2.00623159211864	2.43442197195443	2.67999525999216	-5.84734673260515	-7.7174311547596	-213.286132756573	5.52828842644526	0.622969283542668	0.165478425382665	-59.0295858998666	3.22832607796146	0.830461900359564	0.429407511250327	0.285728660964402	0.551920506560057	5.75107605111707	0.83313881342052	-0.740068777191006	24.7944375046462	-0.78764154477014	-0.127686289671366	3.30280335897371	-0.567184297834798	0.184522734740232	-6.94009550039846	-0.0752784783408813	-0.0830679122584825	-0.32022957192853	-0.0418619950802551	0.275020698644309	0.866672083169769	-0.0498469071276057	-0.0351430674266024	-0.172265755158337	-0.166455553378859	0.0645896785863875	-0.0184947553245972	2.57016426090301	-0.128245557870981	-0.0716827538130975	0.0947971939237752	0.0146477017283351	0.014938236765956	0.0919759551402449	0.711150231291851	-24.2826112911826	4.61002077080409	-1.1138638280469	5.94675583676573	1.12815361491133	-22.4649773491842	8.58699984111105	-1.67597657906739	4.92493135661171	1.67377998564065	-1.95318984155772	-0.50863754099267	12.7914719789408	1.34307024861236	-7.8945409737358	-1.54072589652724	-0.177272614350937	0.206950963330649	NA	1.45135511824621	0.023952129182222	0.0413245786316439	1.00418631893882	-0.0760986438309562	-0.0358775257221817
"13"	"PI533755"	16.0561195635462	-4.15080479341161	-0.130052366635833	-0.69630879196879	10.8442202219823	-226.533650204254	4.51034913152753	0.892090673078628	2.64911252577784	-76.936412732855	0.374225493040793	0.742619112350916	0.29604238173034	9.78500217226834	1.32737209949175	2.79064592304296	1.44816376882984	0.317764652338472	16.4152623328194	0.649623977620506	3.35513217552928	-14.3708978738504	5.07177850193557	-4.69192479176953	4.68630350217389	44.2608367745727	2.02946164862893	1.14876996759688	2.27600336283322	-64.6371110599175	15.0169831671364	0.686544573585675	0.0225655215512644	3.83983772191671	0.370057608736878	3.71534322672015	1.22228205723866	0.144169313112834	17.942429167463	0.125549896181255	-0.0564878476041926	0.572945420567813	0.0633310706622025	-0.0826266229386802	-3.58146895750175	-0.108709747730795	-0.094587055798988	0.168239741575042	0.374520728153787	0.0234735452358216	0.736214325333054	0.0713830280538703	-0.020163873057984	-0.0746717123489117	0.0874693295017591	0.205825528551031	-0.0864640273928853	1.67683531268972	-0.0419302159689003	0.013334856832391	0.0089504049057792	0.05025584566945	0.281710897479186	-0.0204943740998744	0.44783394841368	-49.9453952045332	15.0277015604082	-0.96366070177902	10.2970065195707	0.944952385333145	-62.3285477099578	20.1923043117426	-2.15727557172796	10.77611118109	3.91954891765652	-1.82428852444084	0.4994156678208	8.75903482641236	1.27924891000642	-4.8341890633872	-0.235082202721732	2.54377912040686	0.072689136469207	-1.82124377423532	0.624202901343946	-0.136131525433413	0.0518563926074844	-0.669849445579348	0.000572849249125707	0.255883266768569
"14"	"PI533757"	13.5626294139182	-6.68076399128198	-1.89227544932414	-1.79680858348122	24.2632225953923	-15.8995911461321	6.34435982351577	2.95751472034659	3.00094367247417	-78.2138279355362	-11.9378924734543	2.69986022372689	0.234577007838689	9.95907445597905	3.25509035388492	0.123949907178312	2.24365237558395	0.926960279341578	17.8577557325556	0.26663635066986	5.35846733557015	-9.88886563975304	2.86085885969578	-7.37316749365444	24.778697168306	264.593304212868	-1.88231175509994	2.52660221242278	2.80877977236517	-70.7416007704099	11.5188238737612	3.82996195176366	-0.521816749213951	3.40464034746624	2.14648838300057	1.70909684575572	1.63849313325081	1.26797734632154	21.5881197903242	-1.04335507331212	-0.487882688660651	0.339166759181569	0.290248884463885	-0.199489637658984	-0.848857366366179	-0.0471062508437232	0.0876365623048407	0.139253174625386	0.274095383781382	0.184503051152789	0.450087876266739	-0.11855219400674	-0.125684606749342	-0.05878451281849	0.02977847334957	NA	0.0690062265786881	0.313634357485988	-0.0658039909170466	-0.00313505874109495	0.0481306588023376	-0.00391612751504353	0.406573432348598	0.0174200311567588	0.107174595368814	-53.107502055916	12.0287372957798	-1.32513481867691	5.44289705185902	0.526626798961484	-64.7273654711315	11.3503689878466	-2.30583461324065	5.77965897686642	3.14192539714611	-1.17038197956787	0.170784807445132	12.2414783599691	2.77768757999002	18.5765525915675	-2.63975044934364	2.23137027110273	-0.191755266337739	0.165283493671943	-0.085586498006304	-0.13205809354814	-0.0307025458904544	-0.945856988449357	-0.0067571901298187	0.223888849827812
"15"	"PI533758"	13.9219499492292	5.83347107282543	-2.93423466053222	0.68923505652922	3.42245236181593	-285.820867849424	16.0147709898127	2.84032527546601	2.93042087633376	-50.3316337873193	-0.255481369784596	1.29857234928711	0.142758587433892	8.27436387933548	2.53800140816219	-1.30756262238663	2.08047057388281	0.568143247358111	6.17990503811092	-0.168803257440993	5.39211873512762	-7.34613191161282	1.51073571997136	-7.79609252031937	8.6557866319223	7.27493606391359	11.5422660606604	3.19688549018785	1.04107889975087	-54.5590386586363	11.9506790425359	2.37795691459607	0.25922736424361	2.2749016517492	3.1751563316624	2.64243460929851	2.23480327119817	-0.359621004033874	9.50652896644448	-0.332965972277537	-0.197996196786911	3.5645860751611	-1.80317610532541	0.118173285871319	-3.44174467796401	-0.0515836793529018	-0.135148245964483	0.100514757997564	0.0198618795873428	0.643766778927239	1.01313503799034	0.00212001547015944	0.00301363313482748	-0.189933003540161	-0.0845280953986234	0.165943072261297	0.0752904312870813	5.13981234698331	-0.0469297516307474	0.170705191688902	0.199913996582218	0.0962471181535962	-0.0636181243679594	0.013177188007591	0.978800633216731	-45.2456052040395	5.92785079750886	-0.238137625976877	6.86960076134119	3.00520471038429	-48.3090238339089	9.81279696028373	-1.5173601431905	5.84067972274996	4.05354032991091	-1.71150725735367	-1.73713787061751	25.3793390199758	2.63651211932101	2.79469044681124	-1.8356688112325	2.34479378690082	0.0984880501277206	-0.996541976173135	0.68501118920913	-0.0249371532275213	0.0389914907963119	-0.334198554832882	-0.0730140492895478	0.0191313287290515
"16"	"PI533759"	9.68720622708131	2.69036699010813	-3.78369004865674	3.62252843037638	21.0222380706748	52.164783007637	14.3257521503687	2.09730680572904	1.55506698728499	-91.3847958175139	3.95084301312286	2.92332285846213	0.66205387157922	10.2899733063408	3.39292016956694	4.16475497978675	1.82818867561663	0.469121205633232	23.6855984031418	-0.389430881399882	-3.04271857216654	-5.42311640184729	1.75899947965217	3.34382670439406	6.85728504339241	370.695298590241	11.5695755035279	2.34207640070617	0.973600623516908	-88.1096879429378	8.94783906057757	2.01682806211372	-0.0386423747851539	3.13715246212125	2.17649674182854	5.77687152617114	2.08168561238281	-0.256515577864069	25.2538132716844	-0.918885198777771	0.045054796550265	2.67598178907119	-0.0696567797887176	-0.0161611763099623	-3.23721348136317	-0.119854571785247	-0.035416202676202	0.452627990313964	0.497612931051624	-0.204032675388198	0.462936648750893	0.0463086831016543	-0.0178085328785947	-0.0996823024866463	-0.025716066282109	0.0385128052175362	-0.160485415652269	0.202642349441303	-0.0883758482298704	-0.0130015113300441	0.0403415924870962	0.113102344661659	0.0219281802648642	-0.0175577728024284	0.848655989775548	-74.9301378786535	6.02382666422833	-1.24005798908501	3.881053783813	0.560311031817464	-72.7703778417485	8.22363670330021	-1.71221183678062	7.32874491927956	3.48005173723747	-1.98083779000348	0.630025513929369	7.40064678220349	2.73546365654912	20.7848290313168	-2.98159538592945	1.81321995474451	-0.212218681370374	-2.31184955087498	0.466010894485901	0.0499230167353102	0.0121347583258319	2.13901893252481	NA	0.261385569160546
"17"	"PI533760"	11.1138370473984	-3.884665749974	0.105338626192	-4.21767475902987	13.99643968475	-316.453380564393	12.9615298369142	2.37376818827025	3.22641997503659	-79.2255424622404	-4.60582786846997	1.57677374027578	0.54749530022888	6.97367929825068	4.46511073400642	-4.65345672856466	2.22244606615572	1.62438376005486	6.85429730470621	-0.262092635132227	1.86041458654494	-11.4388117715844	2.09054859488807	-6.95011443944716	2.85716324994084	-66.5608105713936	2.22395017361836	2.03583458404154	4.68109286762157	-85.5791497496047	2.05781448479567	0.862915249872399	-0.307150113978785	1.16186842479714	2.59991403200196	-3.68353377123953	2.65722310185098	1.53328043868336	8.78511630561298	-1.49024904926424	0.259096536377741	4.74013438628618	-0.178871328985559	NA	-2.79305679415167	-0.0647126227403453	-0.0272467820641451	-0.280954387037304	0.654701908013643	-0.149541551187726	0.954498034780889	-0.164519515645431	-0.122143286044642	0.0663307216075646	-0.141123553652913	0.0758286844084452	-0.163574962404562	-0.0183562780054979	-0.0412340996741006	-0.066096823104168	0.017765758521381	0.130812404551357	0.198794795775893	-0.0161568640011211	0.21581675970958	-60.5531639999282	8.20366081531386	-1.30913473174435	6.65444713543882	3.31417829895602	-77.6646978693792	10.3639446393478	-2.29673701867158	8.0278005299813	4.53242932677464	-1.46941299294581	-0.275307158144568	2.72132081856882	2.45289110434329	-21.2202956921142	4.10811130158658	1.6753535452491	NA	-6.10707835271054	1.44036666563075	-0.219249585740015	0.0111207197831392	-0.878309843444091	0.0448334987427166	0.0344991823369871
"18"	"PI533761"	14.8950026523449	2.10481540501354	-1.2841559319532	1.76911119547199	27.1312419127943	-63.1951080395289	18.7117848168934	2.77304619539192	5.26125127251309	-59.0569154913325	18.9877324288536	2.98429085037044	0.808363668624309	10.9184359386956	3.51058007864144	4.33170101445092	2.48199796391419	0.653227136523624	18.9490799756465	0.91542319937204	12.7349432346968	-10.4447576394136	-0.977224785167367	-7.06333962671777	-0.913762600373802	-133.331967454514	16.1591195210919	2.06288757409338	2.73581976683748	-57.6829235141058	25.3179994939796	2.57690125171535	-0.750628973501107	6.2936912673642	2.60174749752911	5.34760805561868	2.22160148770749	1.02753973151213	21.408474402444	0.958720073206091	0.411154478911374	1.65046271049094	-0.377132523968673	0.0693642684000446	-7.00908627109106	0.0402239440716242	-0.132403919163246	-0.633996434180426	-0.00438265689554674	-0.502319267599473	-0.264664751155249	0.0463179182173199	-0.17662439404294	-0.202569986017677	-0.0363192360651763	0.0482959019840166	-0.103958093828901	-0.839018405575156	0.0103331050191337	0.0150953756687533	0.012522333726755	0.03941674421453	0.465034208065485	-0.00408651918339739	0.630652902014274	-25.9633352751099	20.0990000334468	-1.28512173277789	6.71696792537087	1.33631387902354	-6.84555606769788	19.8687377641872	-2.3196562892027	7.77547671135093	2.64241064819969	-1.52235537474624	1.92969439130252	14.3781280818985	2.957066926542	13.374438042755	-1.14560734984263	2.19425543525077	-0.198135543610223	-2.40703563986217	0.872740393962035	0.183256352702298	-0.0216603872897468	-1.05545982351128	0.0291964725578962	0.052451752948378
"19"	"PI533762"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"20"	"PI533766"	7.25957975456212	11.743071282695	-2.96954530767837	3.12290877626302	15.3835927368178	-19.7616668298964	5.40602509370617	0.0216638174818334	1.95393638987028	-76.7386936168446	-0.5674581780126	0.25144680666509	1.93748135019534	5.68002338097515	-0.171826162978789	12.8839673087142	-0.0741474578360437	-0.369610572851287	29.6737909353856	0.452938800634869	-3.18358724935027	6.61986400871411	6.05022926411577	-6.30961121943004	-5.63448031948797	-148.085309230297	3.57829468593777	0.147312440099883	4.85962003859984	-64.9949880553972	4.20948438284753	0.760475798054	0.995823263793929	-1.218859642815	-0.845773331728877	13.3425991766536	-1.35317230499045	-1.36093041285826	43.3882684935764	-0.978503972597627	-0.787609854967893	2.40659095198775	-0.94964144769517	0.127641841565479	-3.04170335661185	-0.0878157459853907	0.0241420585213124	1.19734993627245	-0.0402689864580429	-0.465533999976956	-0.357267646534523	0.0910222744898655	-0.0668049136041911	0.194324519076105	0.0805844334185676	0.0377125466074851	-0.00310519947809795	-0.0493914332307852	-0.0957064163531651	0.0547799033565589	-0.00945780732995965	-0.12988439504407	-0.148568916300285	0.155715827985702	0.0361055452273994	-50.769064998208	3.75083643225975	-1.0569553209228	3.1076598501367	-0.231596863621528	-55.7614684564358	8.60254877907012	-1.7145865330698	4.02235370859084	0.297152573819673	-1.28306982976267	-0.80701170274903	8.78750542019151	0.419275976693837	10.711678741675	-1.33436651378182	0.706078912980227	0.189625217230759	3.41954497301007	-0.230327782566416	-0.0495278001224871	0.0563421101053677	0.596033698673877	0.0268955446182128	-0.0450916969532816
"21"	"PI533769"	5.78335054861458	1.71080421390433	0.130825679241716	-2.50921598953036	11.0188455105883	-266.711560525383	23.6947394305401	1.82200236651627	1.48168269250623	-100.60721253353	6.40585525194314	2.25370295763702	2.32132581942188	7.25186910587336	5.30254416837205	2.616668342885	2.62853917666755	0.0528905479683019	15.3790349170766	0.11355776958922	-0.640173994935429	-3.8079014943158	2.76576348744988	-8.92005814550473	9.62543653952187	-34.936730087256	16.6021828165243	1.62224225986617	2.32565355311302	-89.5798817857199	9.58812567209753	1.07746485776074	1.9670985385146	2.67763441025229	4.373982361771	5.06089686832209	3.27359867790362	-0.354560264127658	21.2430636261592	-0.60504190751608	-0.32270062912111	1.3281313134346	0.153289613091918	-0.185494545343598	0.0619943422187814	-0.0238530582665392	0.0207771780652559	-0.190654471367307	0.215580195719618	0.204880825621713	0.699519815185927	-0.0524727008593658	-0.107947693381546	0.0233783957762467	0.100925371292804	0.00891439815271971	-0.206086184263204	0.206967294439209	0.0142605470842805	0.0114389817914226	0.0851625866378127	0.150157062745506	0.196689617193693	0.0560091842419971	0.475427604166149	-80.553000332576	-0.419475702883727	-0.648325114140863	4.87996173810245	2.36821735787806	-82.1105636361233	3.20253380838544	-0.862537329169348	3.61176450877423	2.4102839287649	-1.76685154772969	-1.80190984148517	14.9037149870166	0.796082563089027	-10.2558858287454	-2.22374678154958	1.86145493815847	0.24889541470382	-0.604044274744557	0.117929124688057	-0.013411616940929	0.0387178455436027	0.851392529760321	-0.0938265081196657	-0.0830780027421372
"22"	"PI533776"	14.5070140309565	11.3407519965473	0.698674486366352	-1.6548350538198	10.3839435897873	-410.826227974334	8.90385167119885	0.502183606620885	1.69781520569852	-52.4848434166608	NA	NA	1.35669347179336	12.6126117404018	5.71112163663844	8.39101781729215	5.52931977868946	1.7628703989857	NA	-0.0905779104365333	0.769116563034337	2.77850539784957	-1.13087572669415	-12.4517402194671	-6.15613124832961	-210.051476985956	7.68564670536904	0.679377002010034	-1.20907073013315	-20.9342995740238	13.2856434475014	-0.0248951146661544	1.21763467207723	2.22241902050294	6.00103720211198	9.63893576505843	5.25179051021493	1.15250103642484	NA	-1.54809426857338	-0.872842026403038	3.1173251170981	-0.970514895648805	0.285783321819754	-3.66598760088093	-0.12604228778837	-0.0379964429750592	-0.746127599038933	-0.172442472763095	-0.381552241225951	1.31651165186862	0.0997131669428045	-0.043989291373401	-0.296548657754615	0.246709109658023	NA	NA	0.503103174565227	-0.197177259983043	0.103376436843938	0.0195630653964879	0.0269679308966515	0.0461817187663373	NA	0.0316463211325379	-0.0988235771577021	6.52889652749408	-0.632338875980292	5.428641920938	4.90237005201129	-4.81979931410739	8.95663569022527	-1.77997656491572	5.01651012689121	4.79871304911022	-1.9472587663765	0.992944217618497	12.3741423105421	0.426984741419575	13.8799551435818	-3.24400267971067	2.66242553899365	0.0655605161255563	0.953087016383515	0.671154140247529	-0.0288841778174414	0.0156337475001875	-0.334394709116364	-0.0461249089375913	-0.0777918494913352
"23"	"PI533785"	8.1490299617579	5.26222267088537	-0.855201723884604	2.87732129420284	16.7969217106195	-33.2905351306207	2.22951122946562	1.63577443268114	1.58746295787648	-72.5103224468612	5.69609293830798	0.781339922781836	0.931985989033945	7.76207844814009	2.77377547184165	20.1758754374154	1.22345006751443	0.512822988088548	32.5128664161502	1.1291852381601	1.54762902029544	9.70987056490299	2.55116332888206	0.150510186833322	0.462583323676993	-61.2240865150758	10.2383756396275	2.64495062241115	-1.03562919943262	-72.891512209976	13.0130401197147	1.69646024400297	-0.286043327210586	3.67669837731714	2.00193915791118	17.7251126860858	-0.251491205646963	-0.279975802106589	51.319013792922	-0.155689620057949	-0.347325776263545	2.97644203576879	-0.123374245256089	0.139840282679208	-4.19614808539708	-0.0257752319608138	0.222214453755796	-0.0978760024361444	0.370253918404874	-0.298708600219143	-0.162525506748786	0.468485886737828	0.139738490129186	-0.274959761346594	-0.0619808035557091	0.0738242361003282	0.0568596810501202	-0.383424162028395	0.0351826229874549	0.0295246481622014	-0.085166635629682	-0.133959135777453	-0.00727232961459138	0.218937062409101	0.0819218580613954	-52.979654090283	7.37995492927567	-0.342203784145402	6.68842119576147	1.63525574152319	-53.3877660023758	11.690033590587	-1.93126873291382	6.87800971108617	2.75687346176999	-1.78011511498606	-2.77515148255181	14.707254611669	0.57874524387643	-10.2468100651713	0.137557955046414	2.07423198836503	0.108224484342753	-0.985444492753679	0.299172157269176	0.00515333710427742	0.0447279146939688	-0.650715845057681	-0.0135974830129622	0.0301945108015863
"24"	"PI533788"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"25"	"PI533789"	18.651526986262	0.528247336403288	-3.53445329891273	-2.80861593508727	16.4566156228358	-248.923790112058	13.0938987795976	0.686966057067753	4.21421940469597	-77.6559182258477	9.15652276056914	2.27133206365584	0.689249355493157	14.7488092712542	0.828610370530502	10.0878379820687	0.401056677783035	-0.302531148057569	10.053820359479	0.205786343978249	4.76789924784198	-8.59422279958264	0.478490709388735	-0.138163493690977	34.1007922444119	233.749066283126	8.89631907856827	0.897821365118924	2.76587429933436	-61.6169015209842	13.5680251344252	0.655116685504534	0.630229764640294	8.17051243717012	0.599910323891956	9.584997692798	-0.128859046113284	-0.718538981064746	11.19372183873	-0.357718367242279	-0.323527606476081	-0.296935724250848	-0.182519891169761	-0.0331165627375684	1.04380469785607	-0.120930613496031	-0.0598790333015342	-0.00246964868095201	1.07640335808915	0.770659676881965	1.56647243946723	0.00957867335832694	-0.0331373250207672	-0.14189580746363	0.133678262287698	0.0268265448347957	-0.258723822992413	1.07015954346174	-0.0560947376273009	0.101708284915741	-0.0454740572080997	0.00762034756648152	0.237118642008832	-0.0306271615080606	0.539262902634753	-57.0686137986956	16.9056044757419	-1.20292328864392	8.35269681313342	-0.189852319755614	-65.5375035315997	15.307034003917	-2.11543309267868	8.97505495295386	1.15990303081989	-1.75670310556207	0.0576677099239213	10.6840003368783	2.43049237200449	2.03070769994649	-1.52499669677722	2.47439869283713	0.0452098886249694	-2.04610618617021	0.8987188853646	-0.0982571151323395	-0.0411472578608696	-0.140036938386578	0.00715008315264374	0.069710510664164
"26"	"PI533792"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"27"	"PI533794"	10.915770298321	-4.66575920956236	-2.09840203807398	-3.09345177283449	27.8131247289252	-136.308698317327	23.1668504725423	3.95892764947273	2.80560330709773	-73.1097579575922	1.56283884897138	3.24365239388673	0.044434187465628	7.3467867276521	2.77759448310999	3.39981241514174	1.96649391423876	0.0471481711454691	19.3792578978011	0.117066307610763	3.45724852575981	-2.60245507717311	3.86877717626907	-10.0524347280576	31.5571149342722	192.149838556758	22.5116186877578	4.18976367075113	4.93321209192254	-64.3614121925815	16.7673657854518	2.44716268208721	-0.384454628755357	3.37993891493431	2.33650141579513	5.48243992162033	0.550465436681718	-0.425280137839321	24.6803859646149	-1.17740017385306	-0.241587337608617	1.4290149715832	0.0571794707527747	0.0110568155638652	-0.579300777624055	-0.037690572329137	0.217666369223551	0.385571648865592	0.174748113718358	0.244303170125422	0.713615289834423	0.0817236192943139	-0.0151103150840687	0.120881337944837	0.0427234782381051	0.211140754794132	-0.143057758687508	4.68797628291971	0.0410732835361799	0.0617217045458031	0.0645136186294753	-0.112725366285725	0.162494566154851	0.0429825849452543	0.126252636864232	-56.9340319575719	8.66515243437237	-1.22994253542257	7.15672303165322	2.90974933818598	-60.0015194044579	11.426595547341	-2.35371669460277	5.92884465406268	2.99883575682745	-1.00371641620419	-0.84368836348929	21.9790758239283	3.29483973961248	1.56971429279594	1.61444260792768	1.05435741533392	0.496842099411891	1.06417546760158	NA	-0.0287320206573084	0.0202167528709695	-1.20964944383871	-0.0815905684603964	-0.0741167733024215
"28"	"PI533799"	15.4369077476922	-3.67361218274956	-3.98345023431296	-1.86521751792032	14.594637204973	-302.233669153217	7.59571492380781	1.69138112457618	2.4263125876938	-43.3975386141571	1.89876162311008	2.2243208599886	0.224048473068447	4.8721490337729	1.56258701857611	-1.3898638371776	0.842970829598929	0.232019498394816	9.85955985544618	-0.151488334932954	3.29321570718116	-3.27243872724499	2.07073412618749	-12.6250676532449	24.9146097128892	2.27607392890884	7.20860389700682	3.45785422337817	3.35336369463591	-81.7327092541169	15.9784744113566	1.97395003580208	-0.232394168434931	4.50987850662041	2.66255066564081	1.67284005974962	0.724408532037758	0.0190305374790212	23.5993879494865	-0.581760973089207	0.162989273119551	3.43171411690143	0.0386112674895987	0.135686051279515	-1.97663314115419	-0.101756739777672	0.170917613463718	0.643091725021259	-0.17237537707128	0.573148711880668	1.13959997818397	0.129581924983834	0.294109327564729	0.0282704715829318	-0.372141824395914	0.191211374724521	-0.0944933625506978	1.44468330719142	0.225207569952534	0.24021257793045	0.1453229415596	0.0719850225955272	0.274284992006456	0.216841008861632	0.774492255135908	-65.2622428059292	11.5273626678453	-1.22123933659912	3.96426714435444	0.607530465931873	-61.5024136007062	11.9018752548307	-2.35901056374455	5.22874512102605	3.24778785293942	-1.68194335833433	-0.783136108521787	12.8584682014969	3.40975130366758	12.6065039925669	-1.93317349309403	2.73980860692297	0.11518796711769	0.786798643570232	0.680986944801761	0.0659889731260783	-0.015531998654348	-1.22618893133801	0.0455017231049596	0.224748251655223
