comparison	Gene	max_xpclr	n_regions	total_merged_windows	Description
breeding_improved_vs_landrace	Sobic.002G263000	171.0420614	1	2	isoform X1
breeding_improved_vs_landrace	Sobic.008G143700	170.9747194	1	1	Natural resistance-associated macrophage protein
breeding_improved_vs_landrace	Sobic.008G143800	170.9747194	1	1	Belongs to the cyclin family
breeding_improved_vs_landrace	Sobic.008G143902	170.9747194	1	1	zinc finger
breeding_improved_vs_landrace	Sobic.001G382200	170.9195496	1	1	Eukaryotic translation initiation factor 2
breeding_improved_vs_landrace	Sobic.001G382400	170.9195496	1	1	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.001G382500	170.9195496	1	1	AARP2CN (NUC121) domain
breeding_improved_vs_landrace	Sobic.006G197200	170.81567	1	1	zinc finger
breeding_improved_vs_landrace	Sobic.006G197300	170.81567	1	1	-
breeding_improved_vs_landrace	Sobic.005G130051	170.8053314	1	1	
breeding_improved_vs_landrace	Sobic.006G171600	170.5851619	1	1	C2H2-type zinc finger
breeding_improved_vs_landrace	Sobic.006G171700	170.5851619	1	1	Belongs to the MlaE permease family
breeding_improved_vs_landrace	Sobic.006G171801	170.5851619	1	1	Thioesterase-like superfamily
breeding_improved_vs_landrace	Sobic.006G171900	170.5851619	1	1	Thioesterase-like superfamily
breeding_improved_vs_landrace	Sobic.006G172000	170.5851619	1	1	Pectinesterase
breeding_improved_vs_landrace	Sobic.006G138400	170.5813214	1	1	Leucine Rich repeat
breeding_improved_vs_landrace	Sobic.006G138500	170.5813214	1	1	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.006G138600	170.5813214	1	1	DIE2/ALG10 family
breeding_improved_vs_landrace	Sobic.001G276100	170.558594	1	1	POT family
breeding_improved_vs_landrace	Sobic.001G210500	170.4188759	1	1	Ripening-related protein
breeding_improved_vs_landrace	Sobic.001G210600	170.4188759	1	1	-
breeding_improved_vs_landrace	Sobic.001G210700	170.4188759	1	1	HNH nucleases
breeding_improved_vs_landrace	Sobic.003G100000	170.2693069	1	1	Glycosyl hydrolase family 1
breeding_improved_vs_landrace	Sobic.003G100100	170.2693069	1	1	
breeding_improved_vs_landrace	Sobic.003G100200	170.2693069	1	1	Piriformospora indica-insensitive protein
breeding_improved_vs_landrace	Sobic.002G409900	170.2100302	1	1	Domain of unknown function (DUF1967)
breeding_improved_vs_landrace	Sobic.002G410050	170.2100302	1	1	-
breeding_improved_vs_landrace	Sobic.002G410200	170.2100302	1	1	-
breeding_improved_vs_landrace	Sobic.004G291000	170.0614554	1	1	Belongs to the GRAS family
breeding_improved_vs_landrace	Sobic.004G291100	170.0614554	1	1	DYW family of nucleic acid deaminases
breeding_improved_vs_landrace	Sobic.004G291300	170.0614554	1	1	-
breeding_improved_vs_landrace	Sobic.004G291400	170.0614554	1	1	Aminoacyl-tRNA editing domain
breeding_improved_vs_landrace	Sobic.001G457800	169.9277494	1	1	Activating signal cointegrator 1 complex subunit
breeding_improved_vs_landrace	Sobic.001G457900	169.9277494	1	1	Expressed protein
breeding_improved_vs_landrace	Sobic.007G104450	169.7617562	1	2	-
breeding_improved_vs_landrace	Sobic.001G287500	169.6310156	1	2	Domain of unknown function (DUF4339)
breeding_improved_vs_landrace	Sobic.001G287600	169.6310156	1	2	bHLH-MYC and R2R3-MYB transcription factors N-terminal
breeding_improved_vs_landrace	Sobic.002G155400	169.5976722	1	1	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	Sobic.002G155500	169.5976722	1	1	Belongs to the ubiquitin-conjugating enzyme family
breeding_improved_vs_landrace	Sobic.003G229500	169.4621164	1	2	Ring finger
breeding_improved_vs_landrace	Sobic.001G136900	169.0498069	1	1	Belongs to the ubiquitin-conjugating enzyme family
breeding_improved_vs_landrace	Sobic.001G137000	169.0498069	1	1	pollen tube development
breeding_improved_vs_landrace	Sobic.008G050300	169.0151105	1	2	-
breeding_improved_vs_landrace	Sobic.008G050400	169.0151105	1	2	5-formyltetrahydrofolate cyclo-ligase family
breeding_improved_vs_landrace	Sobic.008G050500	169.0151105	1	2	Myb-like DNA-binding domain
breeding_improved_vs_landrace	Sobic.008G050600	169.0151105	1	2	DNA-binding domain in plant proteins such as APETALA2 and EREBPs
breeding_improved_vs_landrace	Sobic.008G048800	168.9775112	1	1	Alginate lyase
breeding_improved_vs_landrace	Sobic.008G048900	168.9775112	1	1	Alginate lyase
breeding_improved_vs_landrace	Sobic.008G048934	168.9775112	1	1	
breeding_improved_vs_landrace	Sobic.004G147050	168.9519677	1	2	
breeding_improved_vs_landrace	Sobic.001G191500	168.7206301	1	1	SNF2 family N-terminal domain
breeding_improved_vs_landrace	Sobic.001G191600	168.7206301	1	1	Serine incorporator (Serinc)
breeding_improved_vs_landrace	Sobic.001G191700	168.7206301	1	1	transposition, RNA-mediated
breeding_improved_vs_landrace	Sobic.004G143900	168.5385157	1	2	Indole-3-glycerol phosphate synthase
breeding_improved_vs_landrace	Sobic.001G375100	168.3965588	1	1	ATPase family associated with various cellular activities (AAA)
breeding_improved_vs_landrace	Sobic.001G375200	168.3965588	1	1	LURP-one-related
breeding_improved_vs_landrace	Sobic.001G375300	168.3965588	1	1	Ulp1 protease family, C-terminal catalytic domain
breeding_improved_vs_landrace	Sobic.008G094600	168.3623058	1	1	-
breeding_improved_vs_landrace	Sobic.007G158700	168.0691242	1	1	lipolytic acyl hydrolase (LAH)
breeding_improved_vs_landrace	Sobic.006G259900	167.2994872	1	1	Reticulon-like protein
breeding_improved_vs_landrace	Sobic.006G260000	167.2994872	1	1	Protein of unknown function (DUF3615)
breeding_improved_vs_landrace	Sobic.006G260101	167.2994872	1	1	
breeding_improved_vs_landrace	Sobic.006G260200	167.2994872	1	1	At4g06744-like
breeding_improved_vs_landrace	Sobic.006G260300	167.2994872	1	1	Belongs to the peptidase C1 family
breeding_improved_vs_landrace	Sobic.003G339900	166.1778194	1	1	-
breeding_improved_vs_landrace	Sobic.003G340000	166.1778194	1	1	Protein of unknown function (DUF688)
breeding_improved_vs_landrace	Sobic.003G340100	166.1778194	1	1	Lateral organ boundaries (LOB) domain
breeding_improved_vs_landrace	Sobic.010G135250	165.9772007	1	1	
breeding_improved_vs_landrace	Sobic.010G135300	165.9772007	1	1	Glycosyltransferase family 92
breeding_improved_vs_landrace	Sobic.010G135451	165.9772007	1	1	
breeding_improved_vs_landrace	Sobic.004G224100	165.8969555	1	2	Replication protein A C terminal
breeding_improved_vs_landrace	Sobic.004G224300	165.8969555	1	2	Stage II sporulation protein E (SpoIIE)
breeding_improved_vs_landrace	Sobic.004G224350	165.8969555	1	2	phosphoprotein phosphatase activity
breeding_improved_vs_landrace	Sobic.004G224400	165.8969555	1	2	Belongs to the UDP-glycosyltransferase family
breeding_improved_vs_landrace	Sobic.004G224500	165.8969555	1	2	ATP-dependent Clp protease proteolytic subunit
breeding_improved_vs_landrace	Sobic.004G224600	165.8969555	1	2	-
breeding_improved_vs_landrace	Sobic.004G224700	165.8969555	1	2	Belongs to the peptidase S10 family
breeding_improved_vs_landrace	Sobic.004G224749	165.8969555	1	2	Belongs to the peptidase S10 family
breeding_improved_vs_landrace	Sobic.004G224766	165.8969555	1	2	Belongs to the peptidase S10 family
breeding_improved_vs_landrace	Sobic.004G224800	165.8969555	1	2	Belongs to the ubiquitin-conjugating enzyme family
breeding_improved_vs_landrace	Sobic.004G224900	165.8969555	1	2	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH
breeding_improved_vs_landrace	Sobic.001G373300	165.8257871	1	1	synthase
breeding_improved_vs_landrace	Sobic.001G373400	165.8257871	1	1	Belongs to the PTH family
breeding_improved_vs_landrace	Sobic.001G373500	165.8257871	1	1	Belongs to the NPH3 family
breeding_improved_vs_landrace	Sobic.001G267800	165.5969482	1	2	Thaumatin family
breeding_improved_vs_landrace	Sobic.003G295100	165.4555189	1	1	GDSL-like Lipase/Acylhydrolase
breeding_improved_vs_landrace	Sobic.003G295200	165.4555189	1	1	Ankyrin repeats (many copies)
breeding_improved_vs_landrace	Sobic.003G295300	165.4555189	1	1	Phosphatidylethanolamine-binding protein
breeding_improved_vs_landrace	Sobic.001G137500	165.3181935	1	1	Ankyrin repeats (many copies)
breeding_improved_vs_landrace	Sobic.001G137600	165.3181935	1	1	Ankyrin repeats (3 copies)
breeding_improved_vs_landrace	Sobic.001G137800	165.3181935	1	1	Ankyrin repeats (3 copies)
breeding_improved_vs_landrace	Sobic.008G030700	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues
breeding_improved_vs_landrace	Sobic.008G030802	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues
breeding_improved_vs_landrace	Sobic.008G030902	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues
breeding_improved_vs_landrace	Sobic.008G158666	165.2527858	1	1	Hydrophobic seed protein
breeding_improved_vs_landrace	Sobic.008G158732	165.2527858	1	1	Hydrophobic seed protein
breeding_improved_vs_landrace	Sobic.008G158800	165.2527858	1	1	Hydrophobic seed protein
breeding_improved_vs_landrace	Sobic.008G158900	165.2527858	1	1	Belongs to the glycosyl hydrolase 18 family
breeding_improved_vs_landrace	Sobic.004G005900	164.4736784	1	1	transposition, RNA-mediated
breeding_improved_vs_landrace	Sobic.010G253400	164.1155951	1	4	Gamma-glutamyl cyclotransferase, AIG2-like
breeding_improved_vs_landrace	Sobic.010G253500	164.1155951	1	4	Belongs to the terpene cyclase mutase family
breeding_improved_vs_landrace	Sobic.010G253600	164.1155951	1	4	-
breeding_improved_vs_landrace	Sobic.010G253701	164.1155951	1	4	
breeding_improved_vs_landrace	Sobic.010G253800	164.1155951	1	4	3-phosphoinositide-dependent protein kinase-1
breeding_improved_vs_landrace	Sobic.010G254001	164.1155951	1	4	Belongs to the terpene cyclase mutase family
breeding_improved_vs_landrace	Sobic.010G254100	164.1155951	1	4	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	Sobic.010G254200	164.1155951	1	4	SBP domain
breeding_improved_vs_landrace	Sobic.010G254300	164.1155951	1	4	MYB-CC type transfactor, LHEQLE motif
breeding_improved_vs_landrace	Sobic.010G254500	164.1155951	1	4	Domain of unknown function (DUF4750)
breeding_improved_vs_landrace	Sobic.010G254700	164.1155951	1	4	Protein of unknown function, DUF547
breeding_improved_vs_landrace	Sobic.006G185000	164.0648754	1	1	-
breeding_improved_vs_landrace	Sobic.006G185100	164.0648754	1	1	Ran-binding domain
breeding_improved_vs_landrace	Sobic.006G185150	164.0648754	1	1	
breeding_improved_vs_landrace	Sobic.006G185200	164.0648754	1	1	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
breeding_improved_vs_landrace	Sobic.001G196500	164.0313369	1	1	Short conserved domain in transcriptional regulators.
breeding_improved_vs_landrace	Sobic.001G196550	164.0313369	1	1	Zinc finger BED domain-containing protein RICESLEEPER
breeding_improved_vs_landrace	Sobic.001G196600	164.0313369	1	1	Serine carboxypeptidase S28
breeding_improved_vs_landrace	Sobic.001G196700	164.0313369	1	1	Serine carboxypeptidase S28
breeding_improved_vs_landrace	Sobic.004G000100	163.940543	1	1	Belongs to the uridine kinase family
breeding_improved_vs_landrace	Sobic.004G000300	163.940543	1	1	The RING-variant domain is a C4HC3 zinc-finger like motif found in a number of cellular and viral proteins. Some of these proteins have been shown both in vivo and in vitro to have ubiquitin E3 ligase activity.
breeding_improved_vs_landrace	Sobic.004G000400	163.940543	1	1	Thioredoxin
breeding_improved_vs_landrace	Sobic.010G195600	163.8233692	1	1	NAD dependent epimerase/dehydratase family
breeding_improved_vs_landrace	Sobic.010G195702	163.8233692	1	1	Polysaccharide biosynthesis protein
breeding_improved_vs_landrace	Sobic.010G195800	163.8233692	1	1	Polysaccharide biosynthesis protein
breeding_improved_vs_landrace	Sobic.005G128625	163.4733439	1	1	No apical meristem-associated C-terminal domain
breeding_improved_vs_landrace	Sobic.008G094150	163.0600094	1	1	
breeding_improved_vs_landrace	Sobic.008G076200	162.9325481	1	1	Belongs to the sterol desaturase family
breeding_improved_vs_landrace	Sobic.002G122300	162.8311952	1	1	-
breeding_improved_vs_landrace	Sobic.003G211600	162.0285361	1	1	
breeding_improved_vs_landrace	Sobic.010G239600	161.8773404	1	2	RNA polymerase I specific transcription initiation factor RRN3
breeding_improved_vs_landrace	Sobic.010G239700	161.8773404	1	2	Cysteine-rich receptor-like protein kinase
breeding_improved_vs_landrace	Sobic.010G239800	161.8773404	1	2	Dcp2, box A domain
breeding_improved_vs_landrace	Sobic.010G239900	161.8773404	1	2	Belongs to the iron ascorbate-dependent oxidoreductase family
breeding_improved_vs_landrace	Sobic.010G240001	161.8773404	1	2	-
breeding_improved_vs_landrace	Sobic.010G240100	161.8773404	1	2	
breeding_improved_vs_landrace	Sobic.009G166000	161.5857178	1	2	Short calmodulin-binding motif containing conserved Ile and Gln residues.
breeding_improved_vs_landrace	Sobic.009G166100	161.5857178	1	2	PWWP domain
breeding_improved_vs_landrace	Sobic.009G166200	161.5857178	1	2	Nuclear transcription factor Y subunit
breeding_improved_vs_landrace	Sobic.009G166300	161.5857178	1	2	Domain Homologous to E6-AP Carboxyl Terminus with
breeding_improved_vs_landrace	Sobic.010G235800	161.2527514	1	1	F-box protein
breeding_improved_vs_landrace	Sobic.010G235850	161.2527514	1	1	
breeding_improved_vs_landrace	Sobic.010G235900	161.2527514	1	1	F-box protein
breeding_improved_vs_landrace	Sobic.010G236000	161.2527514	1	1	F-box protein
breeding_improved_vs_landrace	Sobic.007G115400	161.1727231	1	1	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	Sobic.005G090100	160.6821557	1	1	F-box domain
breeding_improved_vs_landrace	Sobic.005G090300	160.6821557	1	1	Glycerophosphoryl diester phosphodiesterase family
breeding_improved_vs_landrace	Sobic.001G265300	160.3220874	1	1	Fatty acid desaturase
breeding_improved_vs_landrace	Sobic.002G415600	160.2510497	1	2	AP2 domain
breeding_improved_vs_landrace	Sobic.007G123800	159.8708662	1	1	zinc-finger of the FCS-type, C2-C2
breeding_improved_vs_landrace	Sobic.002G102500	159.7711726	1	1	
breeding_improved_vs_landrace	Sobic.003G096900	159.7516173	1	1	Protein kinase domain
breeding_improved_vs_landrace	Sobic.003G096950	159.7516173	1	1	G-type lectin S-receptor-like serine threonine-protein kinase SD2-5
breeding_improved_vs_landrace	Sobic.003G097000	159.7516173	1	1	G-type lectin S-receptor-like serine threonine-protein kinase SD2-5
breeding_improved_vs_landrace	Sobic.003G097100	159.7516173	1	1	Protein tyrosine kinase
breeding_improved_vs_landrace	Sobic.003G097200	159.7516173	1	1	Protein kinase domain
breeding_improved_vs_landrace	Sobic.003G097400	159.7516173	1	1	
breeding_improved_vs_landrace	Sobic.007G004300	159.6013828	1	1	Triose-phosphate Transporter family
breeding_improved_vs_landrace	Sobic.007G004400	159.6013828	1	1	expressed protein
breeding_improved_vs_landrace	Sobic.007G004500	159.6013828	1	1	Phosphatidylinositol-4-phosphate 5-Kinase
breeding_improved_vs_landrace	Sobic.002G414850	159.5612623	1	1	
breeding_improved_vs_landrace	Sobic.002G414900	159.5612623	1	1	AAA domain
breeding_improved_vs_landrace	Sobic.004G011900	159.2847686	1	1	OPT oligopeptide transporter protein
breeding_improved_vs_landrace	Sobic.004G012000	159.2847686	1	1	Belongs to the short-chain dehydrogenases reductases (SDR) family
breeding_improved_vs_landrace	Sobic.004G012100	159.2847686	1	1	helix loop helix domain
breeding_improved_vs_landrace	Sobic.004G012200	159.2847686	1	1	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	Sobic.005G120800	159.2418311	1	2	-
breeding_improved_vs_landrace	Sobic.001G249700	158.8056737	1	1	Proteasome assembly chaperone 3
breeding_improved_vs_landrace	Sobic.001G249800	158.8056737	1	1	No apical meristem (NAM) protein
breeding_improved_vs_landrace	Sobic.001G250000	158.8056737	1	1	
breeding_improved_vs_landrace	Sobic.001G250100	158.8056737	1	1	Thaumatin family
breeding_improved_vs_landrace	Sobic.003G214000	158.4369939	1	1	DnaJ domain
breeding_improved_vs_landrace	Sobic.003G214100	158.4369939	1	1	-
breeding_improved_vs_landrace	Sobic.003G214200	158.4369939	1	1	-
breeding_improved_vs_landrace	Sobic.003G214300	158.4369939	1	1	-
breeding_improved_vs_landrace	Sobic.003G214400	158.4369939	1	1	Amino acid permease
breeding_improved_vs_landrace	Sobic.003G274800	158.1567449	1	1	Belongs to the peptidase M16 family
breeding_improved_vs_landrace	Sobic.003G274900	158.1567449	1	1	Protein kinase domain
breeding_improved_vs_landrace	Sobic.003G275000	158.1567449	1	1	EF hand
breeding_improved_vs_landrace	Sobic.003G275100	158.1567449	1	1	Protein of unknown function (DUF778)
breeding_improved_vs_landrace	Sobic.003G275200	158.1567449	1	1	ubiE/COQ5 methyltransferase family
breeding_improved_vs_landrace	Sobic.009G192200	158.0676789	1	1	Surface antigen
breeding_improved_vs_landrace	Sobic.009G192300	158.0676789	1	1	Belongs to the peptidase C19 family
breeding_improved_vs_landrace	Sobic.009G192500	158.0676789	1	1	F-box protein
breeding_improved_vs_landrace	Sobic.008G117800	157.9624662	1	1	protein disulfide oxidoreductase activity
breeding_improved_vs_landrace	Sobic.008G117900	157.9624662	1	1	protein disulfide oxidoreductase activity
breeding_improved_vs_landrace	Sobic.007G149000	157.5979718	1	1	cytochrome p450
breeding_improved_vs_landrace	Sobic.001G430800	157.570358	1	2	Rab guanyl-nucleotide exchange factor activity
breeding_improved_vs_landrace	Sobic.001G430900	157.570358	1	2	Ribosomal_L40e
breeding_improved_vs_landrace	Sobic.001G431000	157.570358	1	2	Sel1-like repeats.
breeding_improved_vs_landrace	Sobic.001G431100	157.570358	1	2	Plastocyanin-like domain
breeding_improved_vs_landrace	Sobic.001G431200	157.570358	1	2	Domain of unknown function (DUF1929)
breeding_improved_vs_landrace	Sobic.001G431350	157.570358	1	2	40S ribosomal protein S3a
breeding_improved_vs_landrace	Sobic.001G431500	157.570358	1	2	alpha/beta hydrolase fold
breeding_improved_vs_landrace	Sobic.009G157800	157.4799774	1	1	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
breeding_improved_vs_landrace	Sobic.009G157900	157.4799774	1	1	Maternal effect embryo arrest 59
breeding_improved_vs_landrace	Sobic.009G158000	157.4799774	1	1	GDP-fucose protein O-fucosyltransferase
breeding_improved_vs_landrace	Sobic.009G158100	157.4799774	1	1	LETM1-like protein
breeding_improved_vs_landrace	Sobic.008G055900	157.2151448	1	1	Belongs to the nonaspanin (TM9SF) (TC 9.A.2) family
breeding_improved_vs_landrace	Sobic.001G286700	156.4308569	1	2	START domain
breeding_improved_vs_landrace	Sobic.009G179000	156.0925971	1	2	Leucine rich repeat N-terminal domain
breeding_improved_vs_landrace	Sobic.009G179100	156.0925971	1	2	ribosomal protein L30
breeding_improved_vs_landrace	Sobic.009G179200	156.0925971	1	2	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
breeding_improved_vs_landrace	Sobic.009G179300	156.0925971	1	2	F-Box protein
breeding_improved_vs_landrace	Sobic.009G179400	156.0925971	1	2	-
breeding_improved_vs_landrace	Sobic.009G179500	156.0925971	1	2	-
breeding_improved_vs_landrace	Sobic.009G179600	156.0925971	1	2	UV radiation resistance-associated gene
breeding_improved_vs_landrace	Sobic.009G179700	156.0925971	1	2	histone-lysine N-methyltransferase, H3 lysine-9 specific
breeding_improved_vs_landrace	Sobic.009G179800	156.0925971	1	2	-
breeding_improved_vs_landrace	Sobic.009G179900	156.0925971	1	2	EF-hand domain pair
breeding_improved_vs_landrace	Sobic.009G179950	156.0925971	1	2	
breeding_improved_vs_landrace	Sobic.010G070100	155.990599	1	1	Protein kinase domain
breeding_improved_vs_landrace	Sobic.010G070200	155.990599	1	1	Belongs to the UDP-glycosyltransferase family
breeding_improved_vs_landrace	Sobic.010G070300	155.990599	1	1	Core-2/I-Branching enzyme
breeding_improved_vs_landrace	Sobic.010G070400	155.990599	1	1	Core-2/I-Branching enzyme
breeding_improved_vs_landrace	Sobic.003G153100	155.7472443	1	1	Glycosyl hydrolases family 28
breeding_improved_vs_landrace	Sobic.009G007100	155.6303155	1	1	Seed storage protein
breeding_improved_vs_landrace	Sobic.009G007200	155.6303155	1	1	-
breeding_improved_vs_landrace	Sobic.009G007300	155.6303155	1	1	-
breeding_improved_vs_landrace	Sobic.002G229800	155.2136969	1	1	Protein of unknown function, DUF617
breeding_improved_vs_landrace	Sobic.002G229900	155.2136969	1	1	DNA binding domain with preference for A/T rich regions
breeding_improved_vs_landrace	Sobic.006G106000	155.1843076	1	1	Ran-interacting Mog1 protein
breeding_improved_vs_landrace	Sobic.006G106100	155.1843076	1	1	Belongs to the universal ribosomal protein uS11 family
breeding_improved_vs_landrace	Sobic.006G106200	155.1843076	1	1	Belongs to the nucleosome assembly protein (NAP) family
breeding_improved_vs_landrace	Sobic.006G106300	155.1843076	1	1	ATP-dependent RNA helicase
breeding_improved_vs_landrace	Sobic.006G106400	155.1843076	1	1	Trypsin
breeding_improved_vs_landrace	Sobic.006G106500	155.1843076	1	1	-
breeding_improved_vs_landrace	Sobic.007G040301	154.9785552	1	1	Taurine catabolism dioxygenase TauD, TfdA family
breeding_improved_vs_landrace	Sobic.007G040400	154.9785552	1	1	
breeding_improved_vs_landrace	Sobic.008G047600	154.1412257	1	1	Protein BYPASS1-related
breeding_improved_vs_landrace	Sobic.008G047700	154.1412257	1	1	Protein FAM135
breeding_improved_vs_landrace	Sobic.008G047800	154.1412257	1	1	Domain of unknown function (DUF3337)
breeding_improved_vs_landrace	Sobic.001G208166	154.1223761	1	1	
breeding_improved_vs_landrace	Sobic.001G208200	154.1223761	1	1	Alpha galactosidase A
breeding_improved_vs_landrace	Sobic.001G208300	154.1223761	1	1	Calcineurin-like phosphoesterase
breeding_improved_vs_landrace	Sobic.007G064800	154.0880126	1	1	synthase
breeding_improved_vs_landrace	Sobic.007G064900	154.0880126	1	1	ZIP Zinc transporter
breeding_improved_vs_landrace	Sobic.009G153900	153.4271907	1	1	Transcriptional repressor, ovate
breeding_improved_vs_landrace	Sobic.007G126600	153.0351826	1	1	PWI, domain in splicing factors
breeding_improved_vs_landrace	Sobic.003G041100	152.8226723	1	1	chromatin binding
breeding_improved_vs_landrace	Sobic.003G041200	152.8226723	1	1	-
breeding_improved_vs_landrace	Sobic.003G041300	152.8226723	1	1	Belongs to the Frigida family
breeding_improved_vs_landrace	Sobic.003G041400	152.8226723	1	1	-
breeding_improved_vs_landrace	Sobic.003G041500	152.8226723	1	1	WD40 repeats
breeding_improved_vs_landrace	Sobic.003G294350	152.7028602	1	1	Bucentaur or craniofacial development
breeding_improved_vs_landrace	Sobic.003G294400	152.7028602	1	1	VQ motif
breeding_improved_vs_landrace	Sobic.003G294500	152.7028602	1	1	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
breeding_improved_vs_landrace	Sobic.003G294550	152.7028602	1	1	
breeding_improved_vs_landrace	Sobic.003G294600	152.7028602	1	1	Homeobox KN domain
breeding_improved_vs_landrace	Sobic.010G189600	152.6749126	1	1	May be involved in modulation of pathogen defense and leaf cell death
breeding_improved_vs_landrace	Sobic.010G189700	152.6749126	1	1	Belongs to the peptidase A1 family
breeding_improved_vs_landrace	Sobic.010G189800	152.6749126	1	1	microtubule-associated protein MAP65-1a
breeding_improved_vs_landrace	Sobic.010G189900	152.6749126	1	1	Short calmodulin-binding motif containing conserved Ile and Gln residues.
breeding_improved_vs_landrace	Sobic.003G277800	152.5629416	1	1	Allinase
breeding_improved_vs_landrace	Sobic.003G277850	152.5629416	1	1	
breeding_improved_vs_landrace	Sobic.008G055100	152.2371216	1	1	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism
breeding_improved_vs_landrace	Sobic.008G055200	152.2371216	1	1	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism
breeding_improved_vs_landrace	Sobic.008G055300	152.2371216	1	1	Oligosaccharide biosynthesis protein Alg14 like
breeding_improved_vs_landrace	Sobic.003G171900	152.1152118	1	1	
breeding_improved_vs_landrace	Sobic.003G171950	152.1152118	1	1	One of the components of the core complex of photosystem II (PSII), required for its stability and or assembly. PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation
breeding_improved_vs_landrace	Sobic.003G171952	152.1152118	1	1	-
breeding_improved_vs_landrace	Sobic.003G171954	152.1152118	1	1	-
breeding_improved_vs_landrace	Sobic.003G172200	152.1152118	1	1	Photosystem II CP47 chlorophyll apoprotein
breeding_improved_vs_landrace	Sobic.003G172250	152.1152118	1	1	-
breeding_improved_vs_landrace	Sobic.003G172300	152.1152118	1	1	Photosystem II CP47 chlorophyll apoprotein
breeding_improved_vs_landrace	Sobic.003G172400	152.1152118	1	1	-
breeding_improved_vs_landrace	Sobic.003G172450	152.1152118	1	1	function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis
breeding_improved_vs_landrace	Sobic.003G172500	152.1152118	1	1	rRNA binding
breeding_improved_vs_landrace	Sobic.002G036200	151.980119	1	1	Protein of unknown function (DUF1639)
breeding_improved_vs_landrace	Sobic.002G036300	151.980119	1	1	Protein of unknown function (DUF1365)
breeding_improved_vs_landrace	Sobic.002G036400	151.980119	1	1	Kelch
breeding_improved_vs_landrace	Sobic.009G162300	151.8078799	1	1	Lignin degradation and detoxification of lignin-derived products
breeding_improved_vs_landrace	Sobic.009G162401	151.8078799	1	1	-
breeding_improved_vs_landrace	Sobic.004G065100	151.5740368	1	1	cwf21 domain
breeding_improved_vs_landrace	Sobic.004G065200	151.5740368	1	1	Serine/threonine phosphatases, family 2C, catalytic domain
breeding_improved_vs_landrace	Sobic.004G065300	151.5740368	1	1	YbaB/EbfC DNA-binding family
breeding_improved_vs_landrace	Sobic.004G284700	151.5605106	1	1	Aluminium activated malate transporter
breeding_improved_vs_landrace	Sobic.004G284800	151.5605106	1	1	Protein kinase domain
breeding_improved_vs_landrace	Sobic.003G075100	150.8371412	1	1	Mitochondrial glycoprotein
breeding_improved_vs_landrace	Sobic.003G075200	150.8371412	1	1	Mitochondrial glycoprotein
breeding_improved_vs_landrace	Sobic.003G075300	150.8371412	1	1	-
breeding_improved_vs_landrace	Sobic.003G075400	150.8371412	1	1	DNA recombination
breeding_improved_vs_landrace	Sobic.003G075500	150.8371412	1	1	Belongs to the mitochondrial carrier (TC 2.A.29) family
breeding_improved_vs_landrace	Sobic.003G159700	150.7546544	1	1	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
breeding_improved_vs_landrace	Sobic.003G159850	150.7546544	1	1	protein desumoylation
breeding_improved_vs_landrace	Sobic.003G160000	150.7546544	1	1	Ulp1 protease family, C-terminal catalytic domain
