sample	Genetic_load	N_del	cutoff	cutoff_score	chr	miss
PI597973_PI597973	-27547.455505299986	2195	5%	-5.73617855	Chr03	miss50
PI597976_PI597976	-51716.299937899974	4067	5%	-5.73617855	Chr03	miss50
PI597980_PI597980	-16791.509327200005	1309	5%	-5.73617855	Chr03	miss50
PI597982_PI597982	-17150.898121200018	1374	5%	-5.73617855	Chr03	miss50
PI598069_PI598069	-63979.400895999956	5069	5%	-5.73617855	Chr03	miss50
PI598070_PI598070	-64280.04798899998	5236	5%	-5.73617855	Chr03	miss50
PI601816_PI601816	-19747.215505299988	1529	5%	-5.73617855	Chr03	miss50
PI607931_PI607931	-17283.836604100004	1353	5%	-5.73617855	Chr03	miss50
PI609456_PI609456	-8525.654301999994	698	5%	-5.73617855	Chr03	miss50
PI613536_PI613536	-18072.280561800006	1421	5%	-5.73617855	Chr03	miss50
PI629034_PI629034	-19231.481865000016	1504	5%	-5.73617855	Chr03	miss50
PI629040_PI629040	-66673.13063040006	5260	5%	-5.73617855	Chr03	miss50
PI629059_PI629059	-18739.264283100016	1437	5%	-5.73617855	Chr03	miss50
PI641824_PI641824	-17230.86364890002	1574	5%	-5.73617855	Chr03	miss50
PI641836_PI641836	-18736.55596340002	1459	5%	-5.73617855	Chr03	miss50
PI641849_PI641849	-18061.50976990003	1425	5%	-5.73617855	Chr03	miss50
PI641874_PI641874	-67175.54779920005	5253	5%	-5.73617855	Chr03	miss50
PI642791_PI642791	-18923.378784500015	1459	5%	-5.73617855	Chr03	miss50
PI642793_PI642793	-19081.019169000014	1467	5%	-5.73617855	Chr03	miss50
PI642992_PI642992	-17467.999512200025	1370	5%	-5.73617855	Chr03	miss50
PI642998_PI642998	-12470.4306671	999	5%	-5.73617855	Chr03	miss50
PI651492_PI651492	-18718.1791291	1478	5%	-5.73617855	Chr03	miss50
PI651496_PI651496	-18653.42382030001	1468	5%	-5.73617855	Chr03	miss50
PI653616_PI653616	-64074.30958420004	5192	5%	-5.73617855	Chr03	miss50
PI653617_PI653617	-18997.009701699986	1493	5%	-5.73617855	Chr03	miss50
PI655970_PI655970	-19497.6348892	1491	5%	-5.73617855	Chr03	miss50
PI655971_PI655971	-66387.65131780008	5220	5%	-5.73617855	Chr03	miss50
PI655972_PI655972	-17821.13805859999	1377	5%	-5.73617855	Chr03	miss50
PI655973_PI655973	-49546.413020999884	3885	5%	-5.73617855	Chr03	miss50
PI655974_PI655974	-19437.85998460001	1534	5%	-5.73617855	Chr03	miss50
PI655975_PI655975	-68451.4204883001	5316	5%	-5.73617855	Chr03	miss50
PI655976_PI655976	-17682.769898800012	1368	5%	-5.73617855	Chr03	miss50
PI655977_PI655977	-19542.681200499977	1531	5%	-5.73617855	Chr03	miss50
PI655978_PI655978	-68133.81385680006	5327	5%	-5.73617855	Chr03	miss50
PI655979_PI655979	-68294.6836081001	5328	5%	-5.73617855	Chr03	miss50
PI655980_PI655980	-28565.112001900052	2276	5%	-5.73617855	Chr03	miss50
PI655981_PI655981	-50709.124032699976	3962	5%	-5.73617855	Chr03	miss50
PI655982_PI655982	-19438.222534500022	1495	5%	-5.73617855	Chr03	miss50
PI655983_PI655983	-18814.164116400014	1459	5%	-5.73617855	Chr03	miss50
PI655984_PI655984	-62621.06361069999	4946	5%	-5.73617855	Chr03	miss50
PI655985_PI655985	-19633.046261800017	1514	5%	-5.73617855	Chr03	miss50
PI655986_PI655986	-19523.52990490001	1508	5%	-5.73617855	Chr03	miss50
PI655987_PI655987	-19810.130619999996	1526	5%	-5.73617855	Chr03	miss50
PI655988_PI655988	-19617.4381115	1508	5%	-5.73617855	Chr03	miss50
PI655989_PI655989	-19765.188593500017	1542	5%	-5.73617855	Chr03	miss50
PI655990_PI655990	-65959.67817500011	5151	5%	-5.73617855	Chr03	miss50
PI655991_PI655991	-23174.271910800042	2535	5%	-5.73617855	Chr03	miss50
PI655992_PI655992	-20853.61694580004	2084	5%	-5.73617855	Chr03	miss50
PI655993_PI655993	-65143.47682440009	5336	5%	-5.73617855	Chr03	miss50
PI655994_PI655994	-19139.06166650004	2162	5%	-5.73617855	Chr03	miss50
PI655995_PI655995	-12716.146239499996	1017	5%	-5.73617855	Chr03	miss50
PI655996_PI655996	-67177.46204820005	5265	5%	-5.73617855	Chr03	miss50
PI655997_PI655997	-66052.51850900009	5162	5%	-5.73617855	Chr03	miss50
PI655998_PI655998	-67438.57069160003	5276	5%	-5.73617855	Chr03	miss50
PI655999_PI655999	-18616.93841059998	1561	5%	-5.73617855	Chr03	miss50
PI656000_PI656000	-19231.809634099987	1474	5%	-5.73617855	Chr03	miss50
PI656001_PI656001	-18955.464408300006	1476	5%	-5.73617855	Chr03	miss50
PI656002_PI656002	-17362.644218600017	1346	5%	-5.73617855	Chr03	miss50
PI656003_PI656003	-18501.828126700017	1436	5%	-5.73617855	Chr03	miss50
PI656004_PI656004	-68000.49684170005	5360	5%	-5.73617855	Chr03	miss50
PI656005_PI656005	-17740.722470300003	1388	5%	-5.73617855	Chr03	miss50
PI656006_PI656006	-18878.36791260001	1506	5%	-5.73617855	Chr03	miss50
PI656007_PI656007	-18463.224111799995	1510	5%	-5.73617855	Chr03	miss50
PI656008_PI656008	-20274.93950190001	1616	5%	-5.73617855	Chr03	miss50
PI656009_PI656009	-19298.286189199996	1532	5%	-5.73617855	Chr03	miss50
PI656010_PI656010	-64526.047132200074	5445	5%	-5.73617855	Chr03	miss50
PI656011_PI656011	-17342.325121600003	1510	5%	-5.73617855	Chr03	miss50
PI656012_PI656012	-65012.375069900074	5170	5%	-5.73617855	Chr03	miss50
PI656013_PI656013	-20637.81963920002	2372	5%	-5.73617855	Chr03	miss50
PI656014_PI656014	-20242.562320700006	2663	5%	-5.73617855	Chr03	miss50
PI656015_PI656015	-49713.31877609987	3855	5%	-5.73617855	Chr03	miss50
PI656016_PI656016	-64743.36818490004	5031	5%	-5.73617855	Chr03	miss50
PI656017_PI656017	-68113.22895280004	5336	5%	-5.73617855	Chr03	miss50
PI656018_PI656018	-68228.40828600012	5313	5%	-5.73617855	Chr03	miss50
PI656019_PI656019	-19637.866573799998	1523	5%	-5.73617855	Chr03	miss50
PI656020_PI656020	-19635.006962899995	1538	5%	-5.73617855	Chr03	miss50
PI656021_PI656021	-62689.95381160011	5410	5%	-5.73617855	Chr03	miss50
PI656022_PI656022	-19932.565428799997	1612	5%	-5.73617855	Chr03	miss50
PI656023_PI656023	-18367.5260048	1419	5%	-5.73617855	Chr03	miss50
PI656024_PI656024	-20696.35112209998	1755	5%	-5.73617855	Chr03	miss50
PI656025_PI656025	-18483.984618800027	1518	5%	-5.73617855	Chr03	miss50
PI656026_PI656026	-19907.46172349999	1538	5%	-5.73617855	Chr03	miss50
PI656027_PI656027	-19489.067067100008	1604	5%	-5.73617855	Chr03	miss50
PI656028_PI656028	-19276.24136470002	1575	5%	-5.73617855	Chr03	miss50
PI656029_PI656029	-61651.498458100024	5160	5%	-5.73617855	Chr03	miss50
PI656031_PI656031	-18115.5206904	1453	5%	-5.73617855	Chr03	miss50
PI656032_PI656032	-24957.51534889999	3417	5%	-5.73617855	Chr03	miss50
PI656033_PI656033	-67809.54584930005	5324	5%	-5.73617855	Chr03	miss50
PI656034_PI656034	-26012.077908299976	3498	5%	-5.73617855	Chr03	miss50
PI656035_PI656035	-18448.379022500012	1455	5%	-5.73617855	Chr03	miss50
PI656036_PI656036	-19885.16056639999	1655	5%	-5.73617855	Chr03	miss50
PI656037_PI656037	-19799.04949339999	1634	5%	-5.73617855	Chr03	miss50
PI656038_PI656038	-18140.834166500015	1622	5%	-5.73617855	Chr03	miss50
PI656039_PI656039	-20211.375049100003	1636	5%	-5.73617855	Chr03	miss50
PI656040_PI656040	-64576.47376710008	5455	5%	-5.73617855	Chr03	miss50
PI656041_PI656041	-68157.91108580005	5363	5%	-5.73617855	Chr03	miss50
PI656042_PI656042	-65252.57544910005	5589	5%	-5.73617855	Chr03	miss50
PI656043_PI656043	-20037.181691099988	1568	5%	-5.73617855	Chr03	miss50
PI656044_PI656044	-19231.34924790002	1472	5%	-5.73617855	Chr03	miss50
PI656046_PI656046	-19710.558108800018	1578	5%	-5.73617855	Chr03	miss50
PI656047_PI656047	-17967.824729800002	1475	5%	-5.73617855	Chr03	miss50
PI656048_PI656048	-20164.325614599988	1608	5%	-5.73617855	Chr03	miss50
PI656049_PI656049	-21276.953364100034	2361	5%	-5.73617855	Chr03	miss50
PI656050_PI656050	-17647.50939400001	1488	5%	-5.73617855	Chr03	miss50
PI656051_PI656051	-19170.884086999977	1488	5%	-5.73617855	Chr03	miss50
PI656052_PI656052	-19332.847659400006	1598	5%	-5.73617855	Chr03	miss50
PI656053_PI656053	-18770.85205439998	1476	5%	-5.73617855	Chr03	miss50
PI656054_PI656054	-18726.864675699977	1632	5%	-5.73617855	Chr03	miss50
PI656055_PI656055	-28679.80816860001	2487	5%	-5.73617855	Chr03	miss50
PI656056_PI656056	-30138.997557100018	2359	5%	-5.73617855	Chr03	miss50
PI656057_PI656057	-21013.74978860003	2332	5%	-5.73617855	Chr03	miss50
PI656058_PI656058	-17391.6115633	1456	5%	-5.73617855	Chr03	miss50
PI656059_PI656059	-20719.324024999994	1639	5%	-5.73617855	Chr03	miss50
PI656060_PI656060	-19758.5253925	1645	5%	-5.73617855	Chr03	miss50
PI656061_PI656061	-19399.722900300003	1517	5%	-5.73617855	Chr03	miss50
PI656062_PI656062	-17435.036756400004	1500	5%	-5.73617855	Chr03	miss50
PI656063_PI656063	-22694.960566700018	2498	5%	-5.73617855	Chr03	miss50
PI656064_PI656064	-66204.55616030008	5216	5%	-5.73617855	Chr03	miss50
PI656065_PI656065	-49720.92583449988	3862	5%	-5.73617855	Chr03	miss50
PI656066_PI656066	-26222.360965499985	2212	5%	-5.73617855	Chr03	miss50
PI656067_PI656067	-57300.935371200074	5086	5%	-5.73617855	Chr03	miss50
PI656068_PI656068	-27756.953062600012	2404	5%	-5.73617855	Chr03	miss50
PI656069_PI656069	-20511.249518300054	1855	5%	-5.73617855	Chr03	miss50
PI656070_PI656070	-18826.4966933	1581	5%	-5.73617855	Chr03	miss50
PI656071_PI656071	-18149.001696699997	1414	5%	-5.73617855	Chr03	miss50
PI656072_PI656072	-66880.1579761	5274	5%	-5.73617855	Chr03	miss50
PI656073_PI656073	-62381.099426399946	4924	5%	-5.73617855	Chr03	miss50
PI656074_PI656074	-21692.82946270002	1964	5%	-5.73617855	Chr03	miss50
PI656075_PI656075	-19375.36712820002	1599	5%	-5.73617855	Chr03	miss50
PI656076_PI656076	-20466.881763699985	1769	5%	-5.73617855	Chr03	miss50
PI656077_PI656077	-25960.256460999994	3273	5%	-5.73617855	Chr03	miss50
PI656078_PI656078	-11337.312499000001	975	5%	-5.73617855	Chr03	miss50
PI656079_PI656079	-58765.53199550005	4974	5%	-5.73617855	Chr03	miss50
PI656080_PI656080	-17695.434455100003	1486	5%	-5.73617855	Chr03	miss50
PI656081_PI656081	-15378.381354900004	1264	5%	-5.73617855	Chr03	miss50
PI656082_PI656082	-65024.81886460007	5163	5%	-5.73617855	Chr03	miss50
PI656083_PI656083	-24856.936249299975	3693	5%	-5.73617855	Chr03	miss50
PI656085_PI656085	-19262.471281899994	2032	5%	-5.73617855	Chr03	miss50
PI656086_PI656086	-27976.6199929	2291	5%	-5.73617855	Chr03	miss50
PI656087_PI656087	-16238.294979700011	1302	5%	-5.73617855	Chr03	miss50
PI656088_PI656088	-64525.12018530004	5196	5%	-5.73617855	Chr03	miss50
PI656089_PI656089	-62118.05732510009	5179	5%	-5.73617855	Chr03	miss50
PI656090_PI656090	-19027.6644914	1536	5%	-5.73617855	Chr03	miss50
PI656091_PI656091	-57402.07550520008	5602	5%	-5.73617855	Chr03	miss50
PI656092_PI656092	-66812.22425519998	5242	5%	-5.73617855	Chr03	miss50
PI656093_PI656093	-35560.29322100009	2904	5%	-5.73617855	Chr03	miss50
PI656094_PI656094	-50381.52869699999	3961	5%	-5.73617855	Chr03	miss50
PI656095_PI656095	-30085.477174200012	2461	5%	-5.73617855	Chr03	miss50
PI656096_PI656096	-31378.026737900025	2514	5%	-5.73617855	Chr03	miss50
PI656097_PI656097	-18353.163564500017	1430	5%	-5.73617855	Chr03	miss50
PI656098_PI656098	-17771.32915000001	1510	5%	-5.73617855	Chr03	miss50
PI656099_PI656099	-18319.732169700008	1489	5%	-5.73617855	Chr03	miss50
PI656100_PI656100	-18536.0346597	1520	5%	-5.73617855	Chr03	miss50
PI656101_PI656101	-50301.756530799896	3926	5%	-5.73617855	Chr03	miss50
PI656102_PI656102	-16697.738701099996	1314	5%	-5.73617855	Chr03	miss50
PI656103_PI656103	-17908.548334400042	1481	5%	-5.73617855	Chr03	miss50
PI656104_PI656104	-25832.73817660002	3543	5%	-5.73617855	Chr03	miss50
PI656105_PI656105	-18388.496576399975	1515	5%	-5.73617855	Chr03	miss50
PI656106_PI656106	-19201.647139199995	1641	5%	-5.73617855	Chr03	miss50
PI656107_PI656107	-21481.232716099978	2322	5%	-5.73617855	Chr03	miss50
PI656108_PI656108	-18831.23289920003	1477	5%	-5.73617855	Chr03	miss50
PI656109_PI656109	-28681.698118500026	2305	5%	-5.73617855	Chr03	miss50
PI656110_PI656110	-47224.75629320005	6050	5%	-5.73617855	Chr03	miss50
PI656111_PI656111	-17207.56730770003	1341	5%	-5.73617855	Chr03	miss50
PI656112_PI656112	-19854.86718480002	1567	5%	-5.73617855	Chr03	miss50
PI656113_PI656113	-17713.686884699993	1451	5%	-5.73617855	Chr03	miss50
PI656114_PI656114	-17470.46468659999	1782	5%	-5.73617855	Chr03	miss50
PI656115_PI656115	-63900.078194300084	5168	5%	-5.73617855	Chr03	miss50
PI656116_PI656116	-28016.090118100034	2487	5%	-5.73617855	Chr03	miss50
PI656118_PI656118	-19127.408680999994	1540	5%	-5.73617855	Chr03	miss50
PI656119_PI656119	-55115.1212650001	5194	5%	-5.73617855	Chr03	miss50
PI656120_PI656120	-19207.82237959999	1574	5%	-5.73617855	Chr03	miss50
PI656121_PI656121	-28361.222474399994	2357	5%	-5.73617855	Chr03	miss50
PI659691_PI659691	-23742.89092980002	2700	5%	-5.73617855	Chr03	miss50
PI659694_PI659694	-20037.569218100023	1625	5%	-5.73617855	Chr03	miss50
PI659695_PI659695	-18688.555471600026	1633	5%	-5.73617855	Chr03	miss50
PI659696_PI659696	-19449.698285100014	1615	5%	-5.73617855	Chr03	miss50
PI659753_PI659753	-18065.140433000022	1551	5%	-5.73617855	Chr03	miss50
PI152651_PI152651	-11740.523318700001	780	1%	-7.045371144	Chr03	miss50
PI17548_PI17548	-4102.7167989	274	1%	-7.045371144	Chr03	miss50
PI24969_PI24969	-15519.31189169999	1050	1%	-7.045371144	Chr03	miss50
PI276837_PI276837	-6711.4126006000015	464	1%	-7.045371144	Chr03	miss50
PI329435_PI329435	-4547.187992100003	310	1%	-7.045371144	Chr03	miss50
PI329440_PI329440	-4963.392090300001	325	1%	-7.045371144	Chr03	miss50
PI34911_PI34911	-4668.054689800002	312	1%	-7.045371144	Chr03	miss50
PI35038_PI35038	-4203.135745700005	280	1%	-7.045371144	Chr03	miss50
PI48770_PI48770	-4387.164308500004	379	1%	-7.045371144	Chr03	miss50
PI533750_PI533750	-15799.841440599996	1056	1%	-7.045371144	Chr03	miss50
PI533752_PI533752	-4294.361330200001	288	1%	-7.045371144	Chr03	miss50
PI533754_PI533754	-14551.399048699986	1030	1%	-7.045371144	Chr03	miss50
PI533755_PI533755	-14978.730596400002	1037	1%	-7.045371144	Chr03	miss50
PI533757_PI533757	-4428.569029900002	297	1%	-7.045371144	Chr03	miss50
PI533758_PI533758	-4632.3569320999995	306	1%	-7.045371144	Chr03	miss50
PI533759_PI533759	-4441.276366799997	293	1%	-7.045371144	Chr03	miss50
PI533760_PI533760	-4572.8417964	304	1%	-7.045371144	Chr03	miss50
PI533761_PI533761	-4303.257569899999	283	1%	-7.045371144	Chr03	miss50
PI533762_PI533762	-13929.5642169	1122	1%	-7.045371144	Chr03	miss50
PI533766_PI533766	-12108.2535449	813	1%	-7.045371144	Chr03	miss50
PI533769_PI533769	-4384.338378500002	292	1%	-7.045371144	Chr03	miss50
PI533776_PI533776	-14955.988415299998	1027	1%	-7.045371144	Chr03	miss50
PI533785_PI533785	-14678.021368199994	1014	1%	-7.045371144	Chr03	miss50
PI533788_PI533788	-14422.778931899997	971	1%	-7.045371144	Chr03	miss50
PI533789_PI533789	-12634.709776999996	847	1%	-7.045371144	Chr03	miss50
PI533792_PI533792	-15105.9552086	1019	1%	-7.045371144	Chr03	miss50
PI533794_PI533794	-4525.6381854	300	1%	-7.045371144	Chr03	miss50
PI533799_PI533799	-4620.8891626	305	1%	-7.045371144	Chr03	miss50
PI533800_PI533800	-4435.4052698999985	301	1%	-7.045371144	Chr03	miss50
PI533807_PI533807	-14478.862616400007	977	1%	-7.045371144	Chr03	miss50
PI533810_PI533810	-4162.984368999998	280	1%	-7.045371144	Chr03	miss50
PI533814_PI533814	-15427.56726389999	1041	1%	-7.045371144	Chr03	miss50
PI533821_PI533821	-4455.409668500003	292	1%	-7.045371144	Chr03	miss50
PI533822_PI533822	-4242.2934532	286	1%	-7.045371144	Chr03	miss50
PI533824_PI533824	-4716.369140599997	323	1%	-7.045371144	Chr03	miss50
PI533830_PI533830	-8388.238896699999	1011	1%	-7.045371144	Chr03	miss50
PI533831_PI533831	-4471.383480199998	295	1%	-7.045371144	Chr03	miss50
PI533833_PI533833	-4481.151548300002	296	1%	-7.045371144	Chr03	miss50
PI533838_PI533838	-14298.324343300004	979	1%	-7.045371144	Chr03	miss50
PI533839_PI533839	-2057.9702153999997	140	1%	-7.045371144	Chr03	miss50
PI533841_PI533841	-8233.0332045	553	1%	-7.045371144	Chr03	miss50
PI533842_PI533842	-4423.2495088999995	298	1%	-7.045371144	Chr03	miss50
PI533843_PI533843	-3175.2421919000003	212	1%	-7.045371144	Chr03	miss50
PI533845_PI533845	-6294.4057632999975	437	1%	-7.045371144	Chr03	miss50
PI533852_PI533852	-3254.7807595999993	229	1%	-7.045371144	Chr03	miss50
PI533855_PI533855	-5196.932864100003	483	1%	-7.045371144	Chr03	miss50
PI533856_PI533856	-4350.542484500002	289	1%	-7.045371144	Chr03	miss50
PI533863_PI533863	-14357.483033499995	961	1%	-7.045371144	Chr03	miss50
PI533866_PI533866	-6846.572262299998	459	1%	-7.045371144	Chr03	miss50
PI533869_PI533869	-6016.930182099998	405	1%	-7.045371144	Chr03	miss50
PI533871_PI533871	-4278.000250900002	282	1%	-7.045371144	Chr03	miss50
PI533876_PI533876	-4340.0750707000025	432	1%	-7.045371144	Chr03	miss50
PI533877_PI533877	-6636.588629499999	543	1%	-7.045371144	Chr03	miss50
PI533878_PI533878	-15597.568976699993	1061	1%	-7.045371144	Chr03	miss50
PI533882_PI533882	-5328.404784500003	365	1%	-7.045371144	Chr03	miss50
PI533901_PI533901	-4792.833745200005	320	1%	-7.045371144	Chr03	miss50
PI533902_PI533902	-4068.5817222999995	276	1%	-7.045371144	Chr03	miss50
PI533903_PI533903	-4826.715824299999	333	1%	-7.045371144	Chr03	miss50
PI533910_PI533910	-4490.743405000002	305	1%	-7.045371144	Chr03	miss50
PI533911_PI533911	-14789.298648600005	1016	1%	-7.045371144	Chr03	miss50
PI533912_PI533912	-3885.5312452000007	261	1%	-7.045371144	Chr03	miss50
PI533913_PI533913	-6324.233157100001	428	1%	-7.045371144	Chr03	miss50
PI533915_PI533915	-4133.0156258000015	276	1%	-7.045371144	Chr03	miss50
PI533919_PI533919	-4832.816893199999	335	1%	-7.045371144	Chr03	miss50
PI533921_PI533921	-14752.200815299999	1023	1%	-7.045371144	Chr03	miss50
PI533924_PI533924	-4832.7324216	333	1%	-7.045371144	Chr03	miss50
PI533927_PI533927	-6108.199713899997	413	1%	-7.045371144	Chr03	miss50
PI533936_PI533936	-4171.379886200003	274	1%	-7.045371144	Chr03	miss50
PI533937_PI533937	-4301.606930700003	283	1%	-7.045371144	Chr03	miss50
PI533938_PI533938	-13919.866033299993	941	1%	-7.045371144	Chr03	miss50
PI533939_PI533939	-3836.5514492000016	257	1%	-7.045371144	Chr03	miss50
PI533940_PI533940	-4038.861336100002	265	1%	-7.045371144	Chr03	miss50
PI533943_PI533943	-4020.9707001999996	268	1%	-7.045371144	Chr03	miss50
PI533948_PI533948	-4598.793951200003	298	1%	-7.045371144	Chr03	miss50
PI533949_PI533949	-4197.250978700001	281	1%	-7.045371144	Chr03	miss50
PI533954_PI533954	-15586.468636499996	1042	1%	-7.045371144	Chr03	miss50
PI533955_PI533955	-4331.729011600003	281	1%	-7.045371144	Chr03	miss50
PI533956_PI533956	-5908.032717500002	399	1%	-7.045371144	Chr03	miss50
PI533957_PI533957	-6429.959469199997	436	1%	-7.045371144	Chr03	miss50
PI533961_PI533961	-4513.1638164999995	314	1%	-7.045371144	Chr03	miss50
PI533962_PI533962	-4266.324707499999	286	1%	-7.045371144	Chr03	miss50
PI533964_PI533964	-4505.950681599999	297	1%	-7.045371144	Chr03	miss50
PI533965_PI533965	-11582.197386799993	784	1%	-7.045371144	Chr03	miss50
PI533967_PI533967	-4443.545592699998	298	1%	-7.045371144	Chr03	miss50
PI533970_PI533970	-4351.019042999999	288	1%	-7.045371144	Chr03	miss50
PI533972_PI533972	-4372.8940404999985	292	1%	-7.045371144	Chr03	miss50
PI533976_PI533976	-4278.080079899999	288	1%	-7.045371144	Chr03	miss50
PI533979_PI533979	-4522.582040400004	297	1%	-7.045371144	Chr03	miss50
PI533980_PI533980	-4383.137386099998	289	1%	-7.045371144	Chr03	miss50
PI533985_PI533985	-4551.061522099999	298	1%	-7.045371144	Chr03	miss50
PI533986_PI533986	-4487.4074712	298	1%	-7.045371144	Chr03	miss50
PI533987_PI533987	-3999.9894949000027	264	1%	-7.045371144	Chr03	miss50
PI533989_PI533989	-4496.8574195	316	1%	-7.045371144	Chr03	miss50
PI533991_PI533991	-4267.8544954	285	1%	-7.045371144	Chr03	miss50
PI533996_PI533996	-3824.333675900001	258	1%	-7.045371144	Chr03	miss50
PI533997_PI533997	-3995.2143541999985	267	1%	-7.045371144	Chr03	miss50
PI534009_PI534009	-15342.794319099992	1040	1%	-7.045371144	Chr03	miss50
PI534021_PI534021	-4472.698727799999	301	1%	-7.045371144	Chr03	miss50
PI534028_PI534028	-3991.0893531000006	268	1%	-7.045371144	Chr03	miss50
PI534037_PI534037	-14525.283814699998	979	1%	-7.045371144	Chr03	miss50
PI534046_PI534046	-4154.3164000000015	276	1%	-7.045371144	Chr03	miss50
PI534047_PI534047	-4093.1708955000013	277	1%	-7.045371144	Chr03	miss50
PI534053_PI534053	-3952.8185956999996	267	1%	-7.045371144	Chr03	miss50
PI534054_PI534054	-3988.320313100001	263	1%	-7.045371144	Chr03	miss50
PI534063_PI534063	-8367.282960200002	557	1%	-7.045371144	Chr03	miss50
PI534070_PI534070	-15588.818365300003	1047	1%	-7.045371144	Chr03	miss50
PI534075_PI534075	-5878.682128100005	406	1%	-7.045371144	Chr03	miss50
PI534079_PI534079	-7672.033630200002	519	1%	-7.045371144	Chr03	miss50
PI534088_PI534088	-6518.714113100005	442	1%	-7.045371144	Chr03	miss50
PI534092_PI534092	-15436.365363899995	1059	1%	-7.045371144	Chr03	miss50
PI534096_PI534096	-1952.8095726	137	1%	-7.045371144	Chr03	miss50
PI534097_PI534097	-4166.635747300003	272	1%	-7.045371144	Chr03	miss50
PI534099_PI534099	-4116.599612	277	1%	-7.045371144	Chr03	miss50
PI534101_PI534101	-4706.855654800003	408	1%	-7.045371144	Chr03	miss50
PI534105_PI534105	-4407.607419999999	293	1%	-7.045371144	Chr03	miss50
PI534108_PI534108	-4358.6596691999985	290	1%	-7.045371144	Chr03	miss50
PI534112_PI534112	-5493.7484159999985	519	1%	-7.045371144	Chr03	miss50
PI534114_PI534114	-4226.351561	286	1%	-7.045371144	Chr03	miss50
PI534115_PI534115	-4590.8776867999995	309	1%	-7.045371144	Chr03	miss50
PI534116_PI534116	-4686.7636709	323	1%	-7.045371144	Chr03	miss50
PI534117_PI534117	-6307.458493699996	429	1%	-7.045371144	Chr03	miss50
PI534123_PI534123	-4987.355956100001	337	1%	-7.045371144	Chr03	miss50
PI534124_PI534124	-4976.5292974	341	1%	-7.045371144	Chr03	miss50
PI534127_PI534127	-9854.681954900003	1106	1%	-7.045371144	Chr03	miss50
PI534128_PI534128	-15186.632452399996	1036	1%	-7.045371144	Chr03	miss50
PI534132_PI534132	-15120.293103399994	1056	1%	-7.045371144	Chr03	miss50
PI534133_PI534133	-15295.722781700006	1027	1%	-7.045371144	Chr03	miss50
PI534135_PI534135	-15656.027961399994	1052	1%	-7.045371144	Chr03	miss50
PI534137_PI534137	-14209.973268299997	964	1%	-7.045371144	Chr03	miss50
PI534138_PI534138	-3496.677238799999	234	1%	-7.045371144	Chr03	miss50
PI534139_PI534139	-8802.573241900001	598	1%	-7.045371144	Chr03	miss50
PI534144_PI534144	-6309.3942892000005	441	1%	-7.045371144	Chr03	miss50
PI534145_PI534145	-7722.050540000001	516	1%	-7.045371144	Chr03	miss50
PI534148_PI534148	-4323.549559699998	287	1%	-7.045371144	Chr03	miss50
PI534155_PI534155	-3857.4550697999994	271	1%	-7.045371144	Chr03	miss50
PI534157_PI534157	-6697.880862699997	615	1%	-7.045371144	Chr03	miss50
PI534163_PI534163	-4241.8263507	290	1%	-7.045371144	Chr03	miss50
PI534167_PI534167	-14783.434208999994	1006	1%	-7.045371144	Chr03	miss50
PI540816_PI540816	-4683.394528	314	1%	-7.045371144	Chr03	miss50
PI542406_PI542406	-4267.703123800001	295	1%	-7.045371144	Chr03	miss50
PI542718_PI542718	-4397.1508821	294	1%	-7.045371144	Chr03	miss50
PI548797_PI548797	-4458.998045100001	298	1%	-7.045371144	Chr03	miss50
PI552856_PI552856	-4232.270028100004	275	1%	-7.045371144	Chr03	miss50
PI552861_PI552861	-4660.773931200002	301	1%	-7.045371144	Chr03	miss50
PI561071_PI561071	-16170.619271499996	1089	1%	-7.045371144	Chr03	miss50
PI561072_PI561072	-15460.045536199992	1027	1%	-7.045371144	Chr03	miss50
PI561073_PI561073	-4953.223627299997	330	1%	-7.045371144	Chr03	miss50
PI561472_PI561472	-4485.770751599999	332	1%	-7.045371144	Chr03	miss50
PI562730_PI562730	-4394.794923699998	303	1%	-7.045371144	Chr03	miss50
PI564163_PI564163	-4278.237798500004	292	1%	-7.045371144	Chr03	miss50
PI564164_PI564164	-14239.816043300005	1058	1%	-7.045371144	Chr03	miss50
PI564165_PI564165	-15650.465455400006	1065	1%	-7.045371144	Chr03	miss50
PI565121_PI565121	-4583.024905700002	304	1%	-7.045371144	Chr03	miss50
PI566819_PI566819	-3633.7031283000006	250	1%	-7.045371144	Chr03	miss50
PI576130_PI576130	-4612.193849800002	301	1%	-7.045371144	Chr03	miss50
PI576332_PI576332	-4632.197759000002	304	1%	-7.045371144	Chr03	miss50
PI576333_PI576333	-4101.853025800001	268	1%	-7.045371144	Chr03	miss50
PI576337_PI576337	-4273.204350500003	335	1%	-7.045371144	Chr03	miss50
PI576339_PI576339	-4071.157712700003	263	1%	-7.045371144	Chr03	miss50
PI576340_PI576340	-4060.681151500004	263	1%	-7.045371144	Chr03	miss50
PI576345_PI576345	-4138.072751600003	268	1%	-7.045371144	Chr03	miss50
PI576347_PI576347	-2451.1303683999995	169	1%	-7.045371144	Chr03	miss50
PI576348_PI576348	-2522.5732430000007	194	1%	-7.045371144	Chr03	miss50
PI576349_PI576349	-3419.416996199999	237	1%	-7.045371144	Chr03	miss50
PI576350_PI576350	-3874.985108600002	423	1%	-7.045371144	Chr03	miss50
PI576352_PI576352	-3933.0771498000017	257	1%	-7.045371144	Chr03	miss50
