gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_comparison	selection_Gene	selection_max_xpclr	selection_n_regions	selection_total_merged_windows	selection_Description	selection_condition
Sobic.006G095600	6	47886317	47966317	9.9e-06	47926317	1	X2020.LN.branchInternodeLengt	LN	6	47938438	47947086	+	breeding_improved_vs_landrace	Sobic.006G095600	268.6690312	1	10	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding	xpclr_breeding_improved_vs_landrace
Sobic.006G106000	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	48980306	48988194	-	breeding_improved_vs_landrace	Sobic.006G106000	155.1843076	1	1	Ran-interacting Mog1 protein	xpclr_breeding_improved_vs_landrace
Sobic.006G106100	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	48984616	48991894	-	breeding_improved_vs_landrace	Sobic.006G106100	155.1843076	1	1	Belongs to the universal ribosomal protein uS11 family	xpclr_breeding_improved_vs_landrace
Sobic.006G106200	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	48992032	49000120	-	breeding_improved_vs_landrace	Sobic.006G106200	155.1843076	1	1	Belongs to the nucleosome assembly protein (NAP) family	xpclr_breeding_improved_vs_landrace
Sobic.006G106300	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	48996393	49006574	-	breeding_improved_vs_landrace	Sobic.006G106300	155.1843076	1	1	ATP-dependent RNA helicase	xpclr_breeding_improved_vs_landrace
Sobic.006G106400	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	49000855	49010624	+	breeding_improved_vs_landrace	Sobic.006G106400	155.1843076	1	1	Trypsin	xpclr_breeding_improved_vs_landrace
Sobic.006G106500	6	48984289	49064289	6.12e-06	49024289	1	X2020.HN.rachisDiameterLowe	HN	6	49008136	49013093	+	breeding_improved_vs_landrace	Sobic.006G106500	155.1843076	1	1	-	xpclr_breeding_improved_vs_landrace
Sobic.006G126300	6	50504282	50584282	3.79e-06	50544282	1	X2021.HN.percentStarc	HN	6	50563447	50574349	+	breeding_improved_vs_landrace	Sobic.006G126300	195.5381857	1	1	Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis	xpclr_breeding_improved_vs_landrace
Sobic.006G126400	6	50504282	50584282	3.79e-06	50544282	1	X2021.HN.percentStarc	HN	6	50570993	50578131	+	breeding_improved_vs_landrace	Sobic.006G126400	195.5381857	1	1	YqaJ-like viral recombinase domain	xpclr_breeding_improved_vs_landrace
Sobic.006G126500	6	50504282	50584282	3.79e-06	50544282	1	X2021.HN.percentStarc	HN	6	50575324	50583336	-	breeding_improved_vs_landrace	Sobic.006G126500	195.5381857	1	1	F-Box protein	xpclr_breeding_improved_vs_landrace
Sobic.006G138400	6	51438010	51518010	8.24e-06	51478010	1	X2020.HN.rachisDiameterLowe	HN	6	51452302	51469446	-	breeding_improved_vs_landrace	Sobic.006G138400	170.5813214	1	1	Leucine Rich repeat	xpclr_breeding_improved_vs_landrace
Sobic.006G138400	6	51375659	51535915	2.26e-06	51478010	11	X2020.LN.rachisDiameterLowe	LN	6	51452302	51469446	-	breeding_improved_vs_landrace	Sobic.006G138400	170.5813214	1	1	Leucine Rich repeat	xpclr_breeding_improved_vs_landrace
Sobic.006G138500	6	51438010	51518010	8.24e-06	51478010	1	X2020.HN.rachisDiameterLowe	HN	6	51477769	51486657	+	breeding_improved_vs_landrace	Sobic.006G138500	170.5813214	1	1	Belongs to the protein kinase superfamily	xpclr_breeding_improved_vs_landrace
Sobic.006G138500	6	51375659	51535915	2.26e-06	51478010	11	X2020.LN.rachisDiameterLowe	LN	6	51477769	51486657	+	breeding_improved_vs_landrace	Sobic.006G138500	170.5813214	1	1	Belongs to the protein kinase superfamily	xpclr_breeding_improved_vs_landrace
Sobic.006G138600	6	51438010	51518010	8.24e-06	51478010	1	X2020.HN.rachisDiameterLowe	HN	6	51482759	51490666	-	breeding_improved_vs_landrace	Sobic.006G138600	170.5813214	1	1	DIE2/ALG10 family	xpclr_breeding_improved_vs_landrace
Sobic.006G138600	6	51375659	51535915	2.26e-06	51478010	11	X2020.LN.rachisDiameterLowe	LN	6	51482759	51490666	-	breeding_improved_vs_landrace	Sobic.006G138600	170.5813214	1	1	DIE2/ALG10 family	xpclr_breeding_improved_vs_landrace
Sobic.006G140200	6	51577222	51683067	2.18e-06	51641094	10	X2020.HN.rachisDiameterLowe	HN	6	51644841	51650308	+	breeding_improved_vs_landrace	Sobic.006G140200	202.9240922	1	1	Glycosyltransferase family 29 (sialyltransferase)	xpclr_breeding_improved_vs_landrace
Sobic.006G140200	6	51577233	51748910	1.78e-06	51642797	15	X2020.LN.rachisDiameterLowe	LN	6	51644841	51650308	+	breeding_improved_vs_landrace	Sobic.006G140200	202.9240922	1	1	Glycosyltransferase family 29 (sialyltransferase)	xpclr_breeding_improved_vs_landrace
Sobic.006G140300	6	51577222	51683067	2.18e-06	51641094	10	X2020.HN.rachisDiameterLowe	HN	6	51652495	51662652	-	breeding_improved_vs_landrace	Sobic.006G140300	202.9240922	1	1	Protein of unknown function (DUF3741)	xpclr_breeding_improved_vs_landrace
Sobic.006G140300	6	51577233	51748910	1.78e-06	51642797	15	X2020.LN.rachisDiameterLowe	LN	6	51652495	51662652	-	breeding_improved_vs_landrace	Sobic.006G140300	202.9240922	1	1	Protein of unknown function (DUF3741)	xpclr_breeding_improved_vs_landrace
Sobic.006G171700	6	54209714	54289734	1.68e-06	54249734	2	X2021.HN.seedMassPerPlan	HN	6	54209859	54218441	+	breeding_improved_vs_landrace	Sobic.006G171700	170.5851619	1	1	Belongs to the MlaE permease family	xpclr_breeding_improved_vs_landrace
Sobic.006G171801	6	54209714	54289734	1.68e-06	54249734	2	X2021.HN.seedMassPerPlan	HN	6	54215203	54220752	-	breeding_improved_vs_landrace	Sobic.006G171801	170.5851619	1	1	Thioesterase-like superfamily	xpclr_breeding_improved_vs_landrace
Sobic.006G171900	6	54209714	54289734	1.68e-06	54249734	2	X2021.HN.seedMassPerPlan	HN	6	54220439	54227058	-	breeding_improved_vs_landrace	Sobic.006G171900	170.5851619	1	1	Thioesterase-like superfamily	xpclr_breeding_improved_vs_landrace
Sobic.006G172000	6	54209714	54289734	1.68e-06	54249734	2	X2021.HN.seedMassPerPlan	HN	6	54226395	54232728	-	breeding_improved_vs_landrace	Sobic.006G172000	170.5851619	1	1	Pectinesterase	xpclr_breeding_improved_vs_landrace
Sobic.006G186400	6	55549857	55642082	2.06e-06	55602082	7	X2020.LN.flagLeafWidt	LN	6	55553653	55562116	+	breeding_improved_vs_landrace	Sobic.006G186400	273.5570332	1	2	ankyrin repeats	xpclr_breeding_improved_vs_landrace
Sobic.006G186500	6	55549857	55642082	2.06e-06	55602082	7	X2020.LN.flagLeafWidt	LN	6	55558651	55564978	+	breeding_improved_vs_landrace	Sobic.006G186500	273.5570332	1	2	Voltage-dependent anion channel	xpclr_breeding_improved_vs_landrace
Sobic.006G237600	6	59305135	59385135	8.49e-06	59345135	1	X2021.HN.daysToFlowe	HN	6	59303361	59309587	+	breeding_improved_vs_landrace	Sobic.006G237600	383.6724602	1	2	-	xpclr_breeding_improved_vs_landrace
Sobic.006G237700	6	59305135	59385135	8.49e-06	59345135	1	X2021.HN.daysToFlowe	HN	6	59308256	59315150	+	breeding_improved_vs_landrace	Sobic.006G237700	383.6724602	1	2	-	xpclr_breeding_improved_vs_landrace
Sobic.006G237800	6	59305135	59385135	8.49e-06	59345135	1	X2021.HN.daysToFlowe	HN	6	59313608	59318621	+	breeding_improved_vs_landrace	Sobic.006G237800	383.6724602	1	2	Sterile alpha motif (SAM) domain-containing protein	xpclr_breeding_improved_vs_landrace
Sobic.006G237850	6	59305135	59385135	8.49e-06	59345135	1	X2021.HN.daysToFlowe	HN	6	59321382	59326043	+	breeding_improved_vs_landrace	Sobic.006G237850	383.6724602	1	2		xpclr_breeding_improved_vs_landrace
Sobic.006G237900	6	59305135	59385135	8.49e-06	59345135	1	X2021.HN.daysToFlowe	HN	6	59323147	59331905	+	breeding_improved_vs_landrace	Sobic.006G237900	383.6724602	1	2	Ubiquitin associated domain	xpclr_breeding_improved_vs_landrace
Sobic.007G040301	7	3944325	4026391	4.89e-06	3986391	2	X2020.LN.flagLeafWidt	LN	7	3966088	3972823	-	breeding_improved_vs_landrace	Sobic.007G040301	154.9785552	1	1	Taurine catabolism dioxygenase TauD, TfdA family	xpclr_breeding_improved_vs_landrace
Sobic.007G040400	7	3944325	4026391	4.89e-06	3986391	2	X2020.LN.flagLeafWidt	LN	7	3982706	3987230	-	breeding_improved_vs_landrace	Sobic.007G040400	154.9785552	1	1		xpclr_breeding_improved_vs_landrace
Sobic.007G133600	7	58908247	58988247	3.06e-06	58948247	1	X2020.HN.percentStarc	HN	7	58982452	58988815	-	breeding_improved_vs_landrace	Sobic.007G133600	206.0488268	1	1	Cytochrome P450	xpclr_breeding_improved_vs_landrace
Sobic.007G138600	7	59934475	60014475	7.54e-06	59974475	1	X2020.LN.flagLeafLengt	LN	7	59931867	59937654	+	breeding_improved_vs_landrace	Sobic.007G138600	143.7969386	1	1	No apical meristem (NAM) protein	xpclr_breeding_improved_vs_landrace
Sobic.007G138700	7	59934475	60014475	7.54e-06	59974475	1	X2020.LN.flagLeafLengt	LN	7	59934452	59940805	-	breeding_improved_vs_landrace	Sobic.007G138700	143.7969386	1	1	60S ribosomal Protein	xpclr_breeding_improved_vs_landrace
Sobic.007G153300	7	61886651	61966651	4.98e-06	61926651	1	X2021.HN.tillersPerPlan	HN	7	61960108	61967650	+	breeding_improved_vs_landrace	Sobic.007G153300	306.5148703	1	3	zinc finger	xpclr_breeding_improved_vs_landrace
Sobic.007G153300	7	61911864	61991864	2.08e-06	61951864	1	X2020.LN.medianLeafAngl	LN	7	61960108	61967650	+	breeding_improved_vs_landrace	Sobic.007G153300	306.5148703	1	3	zinc finger	xpclr_breeding_improved_vs_landrace
Sobic.007G153400	7	61975500	62055500	7.43e-06	62015500	1	X2020.LN.rachisDiameterUppe	LN	7	61997316	62002984	+	breeding_improved_vs_landrace	Sobic.007G153400	306.5148703	1	3	ANTH domain	xpclr_breeding_improved_vs_landrace
Sobic.007G153500	7	61975500	62055500	7.43e-06	62015500	1	X2020.LN.rachisDiameterUppe	LN	7	62004108	62014654	-	breeding_improved_vs_landrace	Sobic.007G153500	306.5148703	1	3	ZIP Zinc transporter	xpclr_breeding_improved_vs_landrace
Sobic.007G158700	7	62627119	62707644	1.56e-07	62667124	15	X2020.LN.stemDiameterLowe	LN	7	62657765	62672561	-	breeding_improved_vs_landrace	Sobic.007G158700	168.0691242	1	1	lipolytic acyl hydrolase (LAH)	xpclr_breeding_improved_vs_landrace
Sobic.007G160300	7	62829624	62909625	8.11e-06	62869624	2	X2020.LN.medianLeafAngl	LN	7	62846606	62854482	+	breeding_improved_vs_landrace	Sobic.007G160300	178.605385	1	1	Belongs to the cyclin family	xpclr_breeding_improved_vs_landrace
Sobic.007G160400	7	62829624	62909625	8.11e-06	62869624	2	X2020.LN.medianLeafAngl	LN	7	62866176	62874450	-	breeding_improved_vs_landrace	Sobic.007G160400	178.605385	1	1	ZF-HD protein dimerisation region	xpclr_breeding_improved_vs_landrace
Sobic.007G170300	7	63809705	63889705	4.66e-06	63849705	1	X2020.HN.percentOi	HN	7	63860550	63867777	-	breeding_improved_vs_landrace	Sobic.007G170300	325.5987035	1	7	Retinal pigment epithelial membrane protein	xpclr_breeding_improved_vs_landrace
Sobic.007G170300	7	63809705	63889705	4.69e-07	63849705	1	X2020.HN.percentStarc	HN	7	63860550	63867777	-	breeding_improved_vs_landrace	Sobic.007G170300	325.5987035	1	7	Retinal pigment epithelial membrane protein	xpclr_breeding_improved_vs_landrace
Sobic.007G170400	7	63809705	63889705	4.66e-06	63849705	1	X2020.HN.percentOi	HN	7	63879870	63886267	-	breeding_improved_vs_landrace	Sobic.007G170400	325.5987035	1	7	Belongs to the chalcone stilbene synthases family	xpclr_breeding_improved_vs_landrace
Sobic.007G170400	7	63809705	63889705	4.69e-07	63849705	1	X2020.HN.percentStarc	HN	7	63879870	63886267	-	breeding_improved_vs_landrace	Sobic.007G170400	325.5987035	1	7	Belongs to the chalcone stilbene synthases family	xpclr_breeding_improved_vs_landrace
Sobic.007G170500	7	63809705	63889705	4.66e-06	63849705	1	X2020.HN.percentOi	HN	7	63883399	63889926	+	breeding_improved_vs_landrace	Sobic.007G170500	325.5987035	1	7	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family	xpclr_breeding_improved_vs_landrace
Sobic.007G170500	7	63809705	63889705	4.69e-07	63849705	1	X2020.HN.percentStarc	HN	7	63883399	63889926	+	breeding_improved_vs_landrace	Sobic.007G170500	325.5987035	1	7	Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family	xpclr_breeding_improved_vs_landrace
Sobic.007G174300	7	64247702	64327702	6.49e-06	64287702	1	X2020.estimatedPlotYield.N	NR	7	64240065	64250393	-	breeding_improved_vs_landrace	Sobic.007G174300	223.2806413	1	2	Arabidopsis protein of unknown function	xpclr_breeding_improved_vs_landrace
Sobic.007G174500	7	64247702	64327702	6.49e-06	64287702	1	X2020.estimatedPlotYield.N	NR	7	64242709	64249440	+	breeding_improved_vs_landrace	Sobic.007G174500	223.2806413	1	2	Arabidopsis protein of unknown function	xpclr_breeding_improved_vs_landrace
Sobic.007G174600	7	64247702	64327702	6.49e-06	64287702	1	X2020.estimatedPlotYield.N	NR	7	64249611	64259135	-	breeding_improved_vs_landrace	Sobic.007G174600	223.2806413	1	2	Glutamine amidotransferases class-II	xpclr_breeding_improved_vs_landrace
Sobic.008G002500	8	247318	519265	2.55e-06	356128	42	X2021.tillersPerPlant.N	NR	8	283181	294658	+	breeding_improved_vs_landrace	Sobic.008G002500	146.8556618	1	1	Poly (ADP-ribose) polymerase	xpclr_breeding_improved_vs_landrace
Sobic.008G002600	8	247318	519265	2.55e-06	356128	42	X2021.tillersPerPlant.N	NR	8	294595	300775	+	breeding_improved_vs_landrace	Sobic.008G002600	146.8556618	1	1	Belongs to the iron ascorbate-dependent oxidoreductase family	xpclr_breeding_improved_vs_landrace
Sobic.008G002700	8	247318	519265	2.55e-06	356128	42	X2021.tillersPerPlant.N	NR	8	299474	306001	-	breeding_improved_vs_landrace	Sobic.008G002700	146.8556618	1	1	Protein kinase domain	xpclr_breeding_improved_vs_landrace
Sobic.008G002800	8	247318	519265	2.55e-06	356128	42	X2021.tillersPerPlant.N	NR	8	304107	310819	-	breeding_improved_vs_landrace	Sobic.008G002800	146.8556618	1	1	unsaturated fatty acid metabolic process	xpclr_breeding_improved_vs_landrace
Sobic.008G030700	8	2788733	2869182	7.08e-06	2828733	3	X2020.LN.daysToFlowe	LN	8	2812445	2817657	-	breeding_improved_vs_landrace	Sobic.008G030700	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues	xpclr_breeding_improved_vs_landrace
Sobic.008G030802	8	2788733	2869182	7.08e-06	2828733	3	X2020.LN.daysToFlowe	LN	8	2819167	2823526	-	breeding_improved_vs_landrace	Sobic.008G030802	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues	xpclr_breeding_improved_vs_landrace
Sobic.008G030902	8	2788733	2869182	7.08e-06	2828733	3	X2020.LN.daysToFlowe	LN	8	2826663	2831165	-	breeding_improved_vs_landrace	Sobic.008G030902	165.2563821	1	1	Plant non-specific lipid-transfer proteins transfer phospholipids as well as galactolipids across membranes. May play a role in wax or cutin deposition in the cell walls of expanding epidermal cells and certain secretory tissues	xpclr_breeding_improved_vs_landrace
Sobic.008G047600	8	4777101	4857101	4.76e-06	4817101	1	X2020.estimatedPlotYield.N	NR	8	4812043	4819566	+	breeding_improved_vs_landrace	Sobic.008G047600	154.1412257	1	1	Protein BYPASS1-related	xpclr_breeding_improved_vs_landrace
Sobic.008G047700	8	4777101	4857101	4.76e-06	4817101	1	X2020.estimatedPlotYield.N	NR	8	4814389	4825847	-	breeding_improved_vs_landrace	Sobic.008G047700	154.1412257	1	1	Protein FAM135	xpclr_breeding_improved_vs_landrace
Sobic.008G047800	8	4777101	4857101	4.76e-06	4817101	1	X2020.estimatedPlotYield.N	NR	8	4823850	4836452	-	breeding_improved_vs_landrace	Sobic.008G047800	154.1412257	1	1	Domain of unknown function (DUF3337)	xpclr_breeding_improved_vs_landrace
Sobic.008G049250	8	4949232	5034375	3.38e-06	4994361	5	X2020.HN.percentStarc	HN	8	4993361	4999690	+	breeding_improved_vs_landrace	Sobic.008G049250	173.0669209	1	1		xpclr_breeding_improved_vs_landrace
Sobic.008G049300	8	4949232	5034375	3.38e-06	4994361	5	X2020.HN.percentStarc	HN	8	4996120	5000955	-	breeding_improved_vs_landrace	Sobic.008G049300	173.0669209	1	1	Prolamin-like	xpclr_breeding_improved_vs_landrace
Sobic.008G049701	8	4949232	5034375	3.38e-06	4994361	5	X2020.HN.percentStarc	HN	8	5005187	5031579	-	breeding_improved_vs_landrace	Sobic.008G049701	173.0669209	1	1	-	xpclr_breeding_improved_vs_landrace
Sobic.008G059200	8	6367468	6449871	5.07e-06	6407468	2	X2020.HN.plantHeigh	HN	8	6429996	6436291	-	breeding_improved_vs_landrace	Sobic.008G059200	219.0669402	1	4	Transmembrane amino acid transporter protein	xpclr_breeding_improved_vs_landrace
Sobic.008G059200	8	6422435	6502466	3.62e-07	6462435	2	X2020.primaryBranchNumber.N	NR	8	6429996	6436291	-	breeding_improved_vs_landrace	Sobic.008G059200	219.0669402	1	4	Transmembrane amino acid transporter protein	xpclr_breeding_improved_vs_landrace
Sobic.008G059400	8	6422435	6502466	3.62e-07	6462435	2	X2020.primaryBranchNumber.N	NR	8	6465992	6472578	-	breeding_improved_vs_landrace	Sobic.008G059400	219.0669402	1	4	Transmembrane amino acid transporter protein	xpclr_breeding_improved_vs_landrace
Sobic.008G059500	8	6422435	6502466	3.62e-07	6462435	2	X2020.primaryBranchNumber.N	NR	8	6487994	6495764	-	breeding_improved_vs_landrace	Sobic.008G059500	219.0669402	1	4		xpclr_breeding_improved_vs_landrace
Sobic.008G059533	8	6422435	6502466	3.62e-07	6462435	2	X2020.primaryBranchNumber.N	NR	8	6495841	6500344	+	breeding_improved_vs_landrace	Sobic.008G059533	219.0669402	1	4	source UniProtKB	xpclr_breeding_improved_vs_landrace
Sobic.008G080400	8	14026649	14106663	6.15e-06	14066649	3	X2020.panicleGrainWeight.N	NR	8	14043121	14051972	-	breeding_improved_vs_landrace	Sobic.008G080400	175.0302182	1	7	Belongs to the glycosyl hydrolase 1 family	xpclr_breeding_improved_vs_landrace
Sobic.008G080500	8	14116159	14273679	2.25e-06	14214569	7	X2021.HN.percentStarc	HN	8	14164528	14176797	-	breeding_improved_vs_landrace	Sobic.008G080500	175.0302182	1	7	Domain of unknown function (DUF4378)	xpclr_breeding_improved_vs_landrace
Sobic.008G080500	8	14159171	14239171	7.49e-06	14199171	1	X2020.LN.primaryBranchNumbe	LN	8	14164528	14176797	-	breeding_improved_vs_landrace	Sobic.008G080500	175.0302182	1	7	Domain of unknown function (DUF4378)	xpclr_breeding_improved_vs_landrace
Sobic.008G080500	8	14136612	14218308	1.45e-06	14177197	31	X2020.LN.tillersPerPlan	LN	8	14164528	14176797	-	breeding_improved_vs_landrace	Sobic.008G080500	175.0302182	1	7	Domain of unknown function (DUF4378)	xpclr_breeding_improved_vs_landrace
Sobic.008G103066	8	51814352	51894352	3.23e-06	51854352	1	X2021.HN.percentAs	HN	8	51834192	51838877	-	breeding_improved_vs_landrace	Sobic.008G103066	562.2589973	1	2		xpclr_breeding_improved_vs_landrace
Sobic.009G036400	9	3370580	3450580	7.96e-06	3410580	1	X2020.LN.plantHeigh	LN	9	3370946	3378330	+	breeding_improved_vs_landrace	Sobic.009G036400	195.6590409	1	4	helix loop helix domain	xpclr_breeding_improved_vs_landrace
Sobic.009G036451	9	3370580	3450580	7.96e-06	3410580	1	X2020.LN.plantHeigh	LN	9	3379082	3389978	-	breeding_improved_vs_landrace	Sobic.009G036451	195.6590409	1	4		xpclr_breeding_improved_vs_landrace
Sobic.009G036500	9	3370580	3450580	7.96e-06	3410580	1	X2020.LN.plantHeigh	LN	9	3382504	3391380	-	breeding_improved_vs_landrace	Sobic.009G036500	195.6590409	1	4	Myb-like DNA-binding domain	xpclr_breeding_improved_vs_landrace
Sobic.009G036601	9	3370580	3450580	7.96e-06	3410580	1	X2020.LN.plantHeigh	LN	9	3389064	3397961	+	breeding_improved_vs_landrace	Sobic.009G036601	195.6590409	1	4		xpclr_breeding_improved_vs_landrace
Sobic.009G109300	9	47813975	47893975	5.94e-06	47853975	1	X2021.plantHeight.N	NR	9	47824222	47832879	-	breeding_improved_vs_landrace	Sobic.009G109300	333.7060162	1	1	Belongs to the eukaryotic-type primase small subunit family	xpclr_breeding_improved_vs_landrace
Sobic.009G130966	9	52138721	52235880	2.74e-06	52178721	2	X2020.rachisLength.N	NR	9	52153412	52158183	+	breeding_improved_vs_landrace	Sobic.009G130966	235.2324078	1	3		xpclr_breeding_improved_vs_landrace
Sobic.009G131100	9	52138721	52235880	2.74e-06	52178721	2	X2020.rachisLength.N	NR	9	52162663	52170947	-	breeding_improved_vs_landrace	Sobic.009G131100	235.2324078	1	3	Belongs to the BI1 family	xpclr_breeding_improved_vs_landrace
Sobic.009G131200	9	52138721	52235880	2.74e-06	52178721	2	X2020.rachisLength.N	NR	9	52171913	52180198	-	breeding_improved_vs_landrace	Sobic.009G131200	235.2324078	1	3	-	xpclr_breeding_improved_vs_landrace
Sobic.009G131300	9	52138721	52235880	2.74e-06	52178721	2	X2020.rachisLength.N	NR	9	52177985	52198683	-	breeding_improved_vs_landrace	Sobic.009G131300	235.2324078	1	3	cation-transporting ATPase	xpclr_breeding_improved_vs_landrace
Sobic.009G141201	9	53559924	53639924	1.14e-06	53599924	1	X2021.tillersPerPlant.N	NR	9	53559960	53566778	-	breeding_improved_vs_landrace	Sobic.009G141201	347.9853693	1	5	-	xpclr_breeding_improved_vs_landrace
Sobic.009G141300	9	53559924	53639924	1.14e-06	53599924	1	X2021.tillersPerPlant.N	NR	9	53565997	53573456	+	breeding_improved_vs_landrace	Sobic.009G141300	347.9853693	1	5	GDSL-like Lipase/Acylhydrolase	xpclr_breeding_improved_vs_landrace
Sobic.009G141400	9	53559924	53639924	1.14e-06	53599924	1	X2021.tillersPerPlant.N	NR	9	53575877	53582860	+	breeding_improved_vs_landrace	Sobic.009G141400	347.9853693	1	5	Uncharacterized ACR, COG1678	xpclr_breeding_improved_vs_landrace
Sobic.009G141500	9	53559924	53639924	1.14e-06	53599924	1	X2021.tillersPerPlant.N	NR	9	53580433	53585334	-	breeding_improved_vs_landrace	Sobic.009G141500	347.9853693	1	5	DNA-binding domain in plant proteins such as APETALA2 and EREBPs	xpclr_breeding_improved_vs_landrace
Sobic.009G158000	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55330730	55339856	+	breeding_improved_vs_landrace	Sobic.009G158000	157.4799774	1	1	GDP-fucose protein O-fucosyltransferase	xpclr_breeding_improved_vs_landrace
Sobic.009G158100	9	55339601	55419601	6.36e-06	55379601	1	X2020.HN.percentProtei	HN	9	55339751	55353360	+	breeding_improved_vs_landrace	Sobic.009G158100	157.4799774	1	1	LETM1-like protein	xpclr_breeding_improved_vs_landrace
Sobic.009G184400	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57539479	57544849	-	breeding_improved_vs_landrace	Sobic.009G184400	226.3924358	1	4	AP2 domain	xpclr_breeding_improved_vs_landrace
Sobic.009G184425	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57546383	57551429	+	breeding_improved_vs_landrace	Sobic.009G184425	226.3924358	1	4		xpclr_breeding_improved_vs_landrace
Sobic.009G184450	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57548660	57561279	+	breeding_improved_vs_landrace	Sobic.009G184450	226.3924358	1	4		xpclr_breeding_improved_vs_landrace
Sobic.009G184500	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57552114	57556715	+	breeding_improved_vs_landrace	Sobic.009G184500	226.3924358	1	4	Belongs to the cystatin family. Phytocystatin subfamily	xpclr_breeding_improved_vs_landrace
Sobic.009G184600	9	57504374	57584374	9.81e-06	57544374	1	X2021.HN.tillersPerPlan	HN	9	57562642	57572703	-	breeding_improved_vs_landrace	Sobic.009G184600	226.3924358	1	4	Zinc finger CCCH domain-containing protein	xpclr_breeding_improved_vs_landrace
Sobic.009G196200	9	58404796	58513109	4.55e-07	58463469	38	X2020.HN.thirdLeafLengt	HN	9	58463370	58469348	+	breeding_improved_vs_landrace	Sobic.009G196200	139.6883321	1	1	Interactor of constitutive active ROPs	xpclr_breeding_improved_vs_landrace
Sobic.009G196300	9	58404796	58513109	4.55e-07	58463469	38	X2020.HN.thirdLeafLengt	HN	9	58469540	58475551	-	breeding_improved_vs_landrace	Sobic.009G196300	139.6883321	1	1	Belongs to the iron ascorbate-dependent oxidoreductase family	xpclr_breeding_improved_vs_landrace
Sobic.010G187201	10	54270386	54350386	5.9e-06	54310386	1	X2020.LN.medianLeafAngl	LN	10	54344088	54350248	-	breeding_improved_vs_landrace	Sobic.010G187201	185.5236905	1	1	ABC-2 type transporter	xpclr_breeding_improved_vs_landrace
Sobic.010G188600	10	54479220	54559224	2.66e-06	54519220	2	X2020.HN.percentMoistur	HN	10	54485925	54493431	+	breeding_improved_vs_landrace	Sobic.010G188600	150.1844504	1	1	Putative GTP-ase activating proteins for the small GTPase, ARF	xpclr_breeding_improved_vs_landrace
Sobic.010G188600	10	54436546	54516786	5.19e-06	54476786	2	X2021.HN.percentMoistur	HN	10	54485925	54493431	+	breeding_improved_vs_landrace	Sobic.010G188600	150.1844504	1	1	Putative GTP-ase activating proteins for the small GTPase, ARF	xpclr_breeding_improved_vs_landrace
Sobic.010G188600	10	54438973	54518973	7.39e-06	54478973	1	X2021.LN.stemDiameterUppe	LN	10	54485925	54493431	+	breeding_improved_vs_landrace	Sobic.010G188600	150.1844504	1	1	Putative GTP-ase activating proteins for the small GTPase, ARF	xpclr_breeding_improved_vs_landrace
Sobic.010G188700	10	54479220	54559224	2.66e-06	54519220	2	X2020.HN.percentMoistur	HN	10	54490202	54496476	+	breeding_improved_vs_landrace	Sobic.010G188700	150.1844504	1	1	Protein of unknown function (DUF3615)	xpclr_breeding_improved_vs_landrace
Sobic.010G188700	10	54436546	54516786	5.19e-06	54476786	2	X2021.HN.percentMoistur	HN	10	54490202	54496476	+	breeding_improved_vs_landrace	Sobic.010G188700	150.1844504	1	1	Protein of unknown function (DUF3615)	xpclr_breeding_improved_vs_landrace
Sobic.010G188700	10	54438973	54518973	7.39e-06	54478973	1	X2021.LN.stemDiameterUppe	LN	10	54490202	54496476	+	breeding_improved_vs_landrace	Sobic.010G188700	150.1844504	1	1	Protein of unknown function (DUF3615)	xpclr_breeding_improved_vs_landrace
