gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.009G196800	9	58404796	58513109	4.55e-07	58463469	38	X2020.HN.thirdLeafLengt	HN	9	58510149	58517333	+	9	58516665	58620488	1266.223941	9	58510149	58517333	+	Sobic.009G196800	Belongs to the cytochrome P450 family	balancing_wild_only
Sobic.009G204633	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59112999	59123212	+	9	59068368	59167148	1592.938213	9	59112999	59123212	+	Sobic.009G204633	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	balancing_wild_only
Sobic.009G204700	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59118503	59127379	-	9	59068368	59167148	1592.938213	9	59118503	59127379	-	Sobic.009G204700	receptor-like serine threonine-protein kinase	balancing_wild_only
Sobic.009G204800	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59136910	59145756	+	9	59068368	59167148	1592.938213	9	59136910	59145756	+	Sobic.009G204800	Carbohydrate-binding protein of the ER	balancing_wild_only
Sobic.009G204900	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59143015	59151247	+	9	59068368	59167148	1592.938213	9	59143015	59151247	+	Sobic.009G204900	LRR receptor-like serine threonine-protein kinase	balancing_wild_only
Sobic.009G205000	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59150028	59157261	+	9	59068368	59167148	1592.938213	9	59150028	59157261	+	Sobic.009G205000	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G205100	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59156614	59162400	-	9	59068368	59167148	1592.938213	9	59156614	59162400	-	Sobic.009G205100	DNA binding	balancing_wild_only
Sobic.009G205200	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59161522	59170998	+	9	59068368	59167148	1592.938213	9	59161522	59170998	+	Sobic.009G205200	F-box-like	balancing_wild_only
Sobic.009G205300	9	59122456	59202456	1.68e-06	59162456	1	X2021.HN.tillersPerPlan	HN	9	59165976	59174106	-	9	59068368	59167148	1592.938213	9	59165976	59174106	-	Sobic.009G205300	Reticulon	balancing_wild_only
Sobic.009G217200	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217200	9	59630782	59958903	1.22e-06	59768298	61	X2021.HN.plantHeigh	HN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217200	9	59814843	59959171	8.4e-07	59918774	9	X2020.LN.plantHeigh	LN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217200	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217200	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217200	9	59846276	59958903	5.5e-06	59918902	4	X2021.LN.plantHeigh	LN	9	59947864	59971559	+	9	59961463	60056407	952.8535908	9	59947864	59971559	+	Sobic.009G217200	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	balancing_wild_only
Sobic.009G217300	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59967485	59974842	-	9	59961463	60056407	952.8535908	9	59967485	59974842	-	Sobic.009G217300	Component of the anaphase promoting complex cyclosome (APC C), a cell cycle-regulated E3 ubiquitin-protein ligase complex that controls progression through mitosis and the G1 phase of the cell cycle	balancing_wild_only
Sobic.009G217300	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59967485	59974842	-	9	59961463	60056407	952.8535908	9	59967485	59974842	-	Sobic.009G217300	Component of the anaphase promoting complex cyclosome (APC C), a cell cycle-regulated E3 ubiquitin-protein ligase complex that controls progression through mitosis and the G1 phase of the cell cycle	balancing_wild_only
Sobic.009G217300	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59967485	59974842	-	9	59961463	60056407	952.8535908	9	59967485	59974842	-	Sobic.009G217300	Component of the anaphase promoting complex cyclosome (APC C), a cell cycle-regulated E3 ubiquitin-protein ligase complex that controls progression through mitosis and the G1 phase of the cell cycle	balancing_wild_only
Sobic.009G217400	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59972115	59982028	-	9	59961463	60056407	952.8535908	9	59972115	59982028	-	Sobic.009G217400	Protein present in Fab1, YOTB, Vac1, and EEA1	balancing_wild_only
Sobic.009G217400	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59972115	59982028	-	9	59961463	60056407	952.8535908	9	59972115	59982028	-	Sobic.009G217400	Protein present in Fab1, YOTB, Vac1, and EEA1	balancing_wild_only
Sobic.009G217400	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59972115	59982028	-	9	59961463	60056407	952.8535908	9	59972115	59982028	-	Sobic.009G217400	Protein present in Fab1, YOTB, Vac1, and EEA1	balancing_wild_only
Sobic.009G217450	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59979418	59985091	-	9	59961463	60056407	952.8535908	9	59979418	59985091	-	Sobic.009G217450	NA	balancing_wild_only
Sobic.009G217450	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59979418	59985091	-	9	59961463	60056407	952.8535908	9	59979418	59985091	-	Sobic.009G217450	NA	balancing_wild_only
Sobic.009G217450	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59979418	59985091	-	9	59961463	60056407	952.8535908	9	59979418	59985091	-	Sobic.009G217450	NA	balancing_wild_only
Sobic.009G217500	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59982648	59988294	-	9	59961463	60056407	952.8535908	9	59982648	59988294	-	Sobic.009G217500	Kinase-like	balancing_wild_only
Sobic.009G217500	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59982648	59988294	-	9	59961463	60056407	952.8535908	9	59982648	59988294	-	Sobic.009G217500	Kinase-like	balancing_wild_only
Sobic.009G217500	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59982648	59988294	-	9	59961463	60056407	952.8535908	9	59982648	59988294	-	Sobic.009G217500	Kinase-like	balancing_wild_only
Sobic.009G217600	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59992088	59999202	-	9	59961463	60056407	952.8535908	9	59992088	59999202	-	Sobic.009G217600	Mitogen-activated protein kinase kinase kinase	balancing_wild_only
Sobic.009G217600	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59992088	59999202	-	9	59961463	60056407	952.8535908	9	59992088	59999202	-	Sobic.009G217600	Mitogen-activated protein kinase kinase kinase	balancing_wild_only
Sobic.009G217600	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59992088	59999202	-	9	59961463	60056407	952.8535908	9	59992088	59999202	-	Sobic.009G217600	Mitogen-activated protein kinase kinase kinase	balancing_wild_only
Sobic.009G217700	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	59999634	60004476	+	9	59961463	60056407	952.8535908	9	59999634	60004476	+	Sobic.009G217700	NA	balancing_wild_only
Sobic.009G217700	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	59999634	60004476	+	9	59961463	60056407	952.8535908	9	59999634	60004476	+	Sobic.009G217700	NA	balancing_wild_only
Sobic.009G217700	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	59999634	60004476	+	9	59961463	60056407	952.8535908	9	59999634	60004476	+	Sobic.009G217700	NA	balancing_wild_only
Sobic.009G217900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60008750	60016092	-	9	59961463	60056407	952.8535908	9	60008750	60016092	-	Sobic.009G217900	Double-stranded DNA-binding domain	balancing_wild_only
Sobic.009G217900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60008750	60016092	-	9	59961463	60056407	952.8535908	9	60008750	60016092	-	Sobic.009G217900	Double-stranded DNA-binding domain	balancing_wild_only
Sobic.009G217900	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60008750	60016092	-	9	59961463	60056407	952.8535908	9	60008750	60016092	-	Sobic.009G217900	Double-stranded DNA-binding domain	balancing_wild_only
Sobic.009G218000	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60012311	60017571	+	9	59961463	60056407	952.8535908	9	60012311	60017571	+	Sobic.009G218000	-	balancing_wild_only
Sobic.009G218000	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60012311	60017571	+	9	59961463	60056407	952.8535908	9	60012311	60017571	+	Sobic.009G218000	-	balancing_wild_only
Sobic.009G218000	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60012311	60017571	+	9	59961463	60056407	952.8535908	9	60012311	60017571	+	Sobic.009G218000	-	balancing_wild_only
Sobic.009G218100	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60017276	60022136	-	9	59961463	60056407	952.8535908	9	60017276	60022136	-	Sobic.009G218100	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218100	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60017276	60022136	-	9	59961463	60056407	952.8535908	9	60017276	60022136	-	Sobic.009G218100	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218100	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60017276	60022136	-	9	59961463	60056407	952.8535908	9	60017276	60022136	-	Sobic.009G218100	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218200	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60022250	60027322	+	9	59961463	60056407	952.8535908	9	60022250	60027322	+	Sobic.009G218200	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218200	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60022250	60027322	+	9	59961463	60056407	952.8535908	9	60022250	60027322	+	Sobic.009G218200	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218200	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60022250	60027322	+	9	59961463	60056407	952.8535908	9	60022250	60027322	+	Sobic.009G218200	Transcription factor TFIIB repeat	balancing_wild_only
Sobic.009G218366	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60028689	60038891	+	9	59961463	60056407	952.8535908	9	60028689	60038891	+	Sobic.009G218366	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218366	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60028689	60038891	+	9	59961463	60056407	952.8535908	9	60028689	60038891	+	Sobic.009G218366	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218366	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60028689	60038891	+	9	59961463	60056407	952.8535908	9	60028689	60038891	+	Sobic.009G218366	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218532	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60036344	60046411	+	9	59961463	60056407	952.8535908	9	60036344	60046411	+	Sobic.009G218532	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218532	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60036344	60046411	+	9	59961463	60056407	952.8535908	9	60036344	60046411	+	Sobic.009G218532	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218532	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60036344	60046411	+	9	59961463	60056407	952.8535908	9	60036344	60046411	+	Sobic.009G218532	ABC transporter transmembrane region	balancing_wild_only
Sobic.009G218700	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60043412	60048946	+	9	59961463	60056407	952.8535908	9	60043412	60048946	+	Sobic.009G218700	Pentacotripeptide-repeat region of PRORP	balancing_wild_only
Sobic.009G218700	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60043412	60048946	+	9	59961463	60056407	952.8535908	9	60043412	60048946	+	Sobic.009G218700	Pentacotripeptide-repeat region of PRORP	balancing_wild_only
Sobic.009G218700	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60043412	60048946	+	9	59961463	60056407	952.8535908	9	60043412	60048946	+	Sobic.009G218700	Pentacotripeptide-repeat region of PRORP	balancing_wild_only
Sobic.009G218800	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60045055	60052088	-	9	59961463	60056407	952.8535908	9	60045055	60052088	-	Sobic.009G218800	Divergent PAP2 family	balancing_wild_only
Sobic.009G218800	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60045055	60052088	-	9	59961463	60056407	952.8535908	9	60045055	60052088	-	Sobic.009G218800	Divergent PAP2 family	balancing_wild_only
Sobic.009G218800	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60045055	60052088	-	9	59961463	60056407	952.8535908	9	60045055	60052088	-	Sobic.009G218800	Divergent PAP2 family	balancing_wild_only
Sobic.009G218900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	60050093	60059854	-	9	59961463	60056407	952.8535908	9	60050093	60059854	-	Sobic.009G218900	AdoMet dependent proline di-methyltransferase	balancing_wild_only
Sobic.009G218900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	60050093	60059854	-	9	59961463	60056407	952.8535908	9	60050093	60059854	-	Sobic.009G218900	AdoMet dependent proline di-methyltransferase	balancing_wild_only
Sobic.009G218900	9	59960740	60064783	8.44e-06	60024783	2	X2021.LN.plantHeigh	LN	9	60050093	60059854	-	9	59961463	60056407	952.8535908	9	60050093	60059854	-	Sobic.009G218900	AdoMet dependent proline di-methyltransferase	balancing_wild_only
Sobic.009G241200	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61625921	61634861	+	9	61633954	61742860	1165.59199	9	61625921	61634861	+	Sobic.009G241200	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G241200	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61625921	61634861	+	9	61633954	61742860	1165.59199	9	61625921	61634861	+	Sobic.009G241200	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G241200	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61625921	61634861	+	9	61633954	61742860	1165.59199	9	61625921	61634861	+	Sobic.009G241200	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G241200	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61625921	61634861	+	9	61633954	61742860	1165.59199	9	61625921	61634861	+	Sobic.009G241200	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G241200	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61625921	61634861	+	9	61633954	61742860	1165.59199	9	61625921	61634861	+	Sobic.009G241200	DYW family of nucleic acid deaminases	balancing_wild_only
Sobic.009G241300	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61633443	61638409	+	9	61633954	61742860	1165.59199	9	61633443	61638409	+	Sobic.009G241300	-	balancing_wild_only
Sobic.009G241300	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61633443	61638409	+	9	61633954	61742860	1165.59199	9	61633443	61638409	+	Sobic.009G241300	-	balancing_wild_only
Sobic.009G241300	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61633443	61638409	+	9	61633954	61742860	1165.59199	9	61633443	61638409	+	Sobic.009G241300	-	balancing_wild_only
Sobic.009G241300	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61633443	61638409	+	9	61633954	61742860	1165.59199	9	61633443	61638409	+	Sobic.009G241300	-	balancing_wild_only
Sobic.009G241300	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61633443	61638409	+	9	61633954	61742860	1165.59199	9	61633443	61638409	+	Sobic.009G241300	-	balancing_wild_only
Sobic.009G241400	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61634931	61640661	+	9	61633954	61742860	1165.59199	9	61634931	61640661	+	Sobic.009G241400	-	balancing_wild_only
Sobic.009G241400	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61634931	61640661	+	9	61633954	61742860	1165.59199	9	61634931	61640661	+	Sobic.009G241400	-	balancing_wild_only
Sobic.009G241400	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61634931	61640661	+	9	61633954	61742860	1165.59199	9	61634931	61640661	+	Sobic.009G241400	-	balancing_wild_only
Sobic.009G241400	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61634931	61640661	+	9	61633954	61742860	1165.59199	9	61634931	61640661	+	Sobic.009G241400	-	balancing_wild_only
Sobic.009G241400	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61634931	61640661	+	9	61633954	61742860	1165.59199	9	61634931	61640661	+	Sobic.009G241400	-	balancing_wild_only
Sobic.009G241500	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61641712	61647468	+	9	61633954	61742860	1165.59199	9	61641712	61647468	+	Sobic.009G241500	-	balancing_wild_only
Sobic.009G241500	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61641712	61647468	+	9	61633954	61742860	1165.59199	9	61641712	61647468	+	Sobic.009G241500	-	balancing_wild_only
Sobic.009G241500	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61641712	61647468	+	9	61633954	61742860	1165.59199	9	61641712	61647468	+	Sobic.009G241500	-	balancing_wild_only
Sobic.009G241500	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61641712	61647468	+	9	61633954	61742860	1165.59199	9	61641712	61647468	+	Sobic.009G241500	-	balancing_wild_only
Sobic.009G241500	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61641712	61647468	+	9	61633954	61742860	1165.59199	9	61641712	61647468	+	Sobic.009G241500	-	balancing_wild_only
Sobic.009G241600	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61647935	61654332	+	9	61633954	61742860	1165.59199	9	61647935	61654332	+	Sobic.009G241600	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.009G241600	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61647935	61654332	+	9	61633954	61742860	1165.59199	9	61647935	61654332	+	Sobic.009G241600	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.009G241600	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61647935	61654332	+	9	61633954	61742860	1165.59199	9	61647935	61654332	+	Sobic.009G241600	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.009G241600	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61647935	61654332	+	9	61633954	61742860	1165.59199	9	61647935	61654332	+	Sobic.009G241600	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.009G241600	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61647935	61654332	+	9	61633954	61742860	1165.59199	9	61647935	61654332	+	Sobic.009G241600	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	balancing_wild_only
Sobic.009G241700	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61652404	61658433	-	9	61633954	61742860	1165.59199	9	61652404	61658433	-	Sobic.009G241700	Belongs to the iron ascorbate-dependent oxidoreductase family	balancing_wild_only
Sobic.009G241700	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61652404	61658433	-	9	61633954	61742860	1165.59199	9	61652404	61658433	-	Sobic.009G241700	Belongs to the iron ascorbate-dependent oxidoreductase family	balancing_wild_only
Sobic.009G241700	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61652404	61658433	-	9	61633954	61742860	1165.59199	9	61652404	61658433	-	Sobic.009G241700	Belongs to the iron ascorbate-dependent oxidoreductase family	balancing_wild_only
Sobic.009G241700	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61652404	61658433	-	9	61633954	61742860	1165.59199	9	61652404	61658433	-	Sobic.009G241700	Belongs to the iron ascorbate-dependent oxidoreductase family	balancing_wild_only
Sobic.009G241700	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61652404	61658433	-	9	61633954	61742860	1165.59199	9	61652404	61658433	-	Sobic.009G241700	Belongs to the iron ascorbate-dependent oxidoreductase family	balancing_wild_only
Sobic.009G241801	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61659281	61665055	-	9	61633954	61742860	1165.59199	9	61659281	61665055	-	Sobic.009G241801	-	balancing_wild_only
Sobic.009G241801	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61659281	61665055	-	9	61633954	61742860	1165.59199	9	61659281	61665055	-	Sobic.009G241801	-	balancing_wild_only
Sobic.009G241801	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61659281	61665055	-	9	61633954	61742860	1165.59199	9	61659281	61665055	-	Sobic.009G241801	-	balancing_wild_only
Sobic.009G241801	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61659281	61665055	-	9	61633954	61742860	1165.59199	9	61659281	61665055	-	Sobic.009G241801	-	balancing_wild_only
Sobic.009G241801	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61659281	61665055	-	9	61633954	61742860	1165.59199	9	61659281	61665055	-	Sobic.009G241801	-	balancing_wild_only
Sobic.009G241900	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61664906	61669973	-	9	61633954	61742860	1165.59199	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_wild_only
Sobic.009G241900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61664906	61669973	-	9	61633954	61742860	1165.59199	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_wild_only
Sobic.009G241900	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61664906	61669973	-	9	61633954	61742860	1165.59199	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_wild_only
Sobic.009G241900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61664906	61669973	-	9	61633954	61742860	1165.59199	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_wild_only
Sobic.009G241900	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61664906	61669973	-	9	61633954	61742860	1165.59199	9	61664906	61669973	-	Sobic.009G241900	Oleosin	balancing_wild_only
Sobic.009G241967	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61666784	61671540	+	9	61633954	61742860	1165.59199	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_wild_only
Sobic.009G241967	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61666784	61671540	+	9	61633954	61742860	1165.59199	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_wild_only
Sobic.009G241967	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61666784	61671540	+	9	61633954	61742860	1165.59199	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_wild_only
Sobic.009G241967	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61666784	61671540	+	9	61633954	61742860	1165.59199	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_wild_only
Sobic.009G241967	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61666784	61671540	+	9	61633954	61742860	1165.59199	9	61666784	61671540	+	Sobic.009G241967	NA	balancing_wild_only
Sobic.009G242032	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61667652	61672957	-	9	61633954	61742860	1165.59199	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_wild_only
Sobic.009G242032	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61667652	61672957	-	9	61633954	61742860	1165.59199	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_wild_only
Sobic.009G242032	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61667652	61672957	-	9	61633954	61742860	1165.59199	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_wild_only
Sobic.009G242032	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61667652	61672957	-	9	61633954	61742860	1165.59199	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_wild_only
Sobic.009G242032	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61667652	61672957	-	9	61633954	61742860	1165.59199	9	61667652	61672957	-	Sobic.009G242032	NA	balancing_wild_only
